"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CG33169",2.21487380126346e-09,0.828534590147777,0.173,0.065,2.83459549085698e-05,"atlas_1h_alh","CG33169"
"RapGAP1",3.0017789701562e-09,1.10636688438759,0.409,0.252,3.8416767260059e-05,"atlas_1h_alh","RapGAP1"
"levy",3.33226326897781e-09,0.633580796000569,0.579,0.419,4.2646305316378e-05,"atlas_1h_alh","levy"
"cg",3.40171285948365e-09,0.764877862766959,0.238,0.109,4.35351211756718e-05,"atlas_1h_alh","cg"
"Mapmodulin",4.06256530603835e-09,-0.987755329539065,0.223,0.384,5.19927107866788e-05,"atlas_1h_alh","Mapmodulin"
"RpL37A",5.85697459957533e-09,-0.509823150287066,0.715,0.818,7.49575609253651e-05,"atlas_1h_alh","RpL37A"
"CG42450",6.14760696010152e-09,0.776248251699952,0.409,0.25,7.86770738753793e-05,"atlas_1h_alh","CG42450"
"Pat1",6.38759660426196e-09,0.796603778400558,0.399,0.243,8.17484613413445e-05,"atlas_1h_alh","Pat1"
"smog",6.61339877944223e-09,-0.715302241592417,0.294,0.465,8.46382775793017e-05,"atlas_1h_alh","smog"
"crc",6.92124326811633e-09,-1.03320625173339,0.096,0.245,8.85780713453528e-05,"atlas_1h_alh","crc"
"PH4alphaEFB",7.32843285587982e-09,-1.20053669699374,0.025,0.14,9.378928368955e-05,"atlas_1h_alh","PH4alphaEFB"
"osa",7.57484875499835e-09,-0.939441834372105,0.056,0.194,9.69429143664688e-05,"atlas_1h_alh","osa"
"RpL34b",7.6245190290953e-09,-0.614636762349469,0.427,0.59,9.75785945343617e-05,"atlas_1h_alh","RpL34b"
"SdhC",7.79237500204448e-09,0.770990113583733,0.294,0.155,9.97268152761652e-05,"atlas_1h_alh","SdhC"
"RpL10",8.75135173306717e-09,-0.410483426040447,0.703,0.83,0.000111999799479794,"atlas_1h_alh","RpL10"
"Scgbeta",9.16677847894885e-09,0.75715322482554,0.189,0.078,0.000117316430973587,"atlas_1h_alh","Scgbeta"
"DOR",1.06180682735865e-08,0.778697477974622,0.223,0.101,0.00013589003776536,"atlas_1h_alh","DOR"
"CycG",1.25219362484231e-08,-0.743966188472566,0.223,0.396,0.000160255740107319,"atlas_1h_alh","CycG"
"Ptp99A",1.39038912805848e-08,1.07682844795834,0.542,0.426,0.000177942000608924,"atlas_1h_alh","Ptp99A"
"GluRIA",1.43810197360536e-08,0.914075581451069,0.384,0.24,0.000184048290582015,"atlas_1h_alh","GluRIA"
"CG1943",1.55038407140118e-08,0.793440542214437,0.372,0.227,0.000198418153457923,"atlas_1h_alh","CG1943"
"CG9005",1.69231535063647e-08,0.8411067782707,0.186,0.077,0.000216582518574455,"atlas_1h_alh","CG9005"
"CG8671",1.78133142064809e-08,0.723646981814254,0.248,0.121,0.000227974795214543,"atlas_1h_alh","CG8671"
"cindr",1.96529943240703e-08,0.795678340275931,0.35,0.207,0.000251519021359452,"atlas_1h_alh","cindr"
"vvl",2.02688090017921e-08,1.17785018241443,0.402,0.268,0.000259400217604936,"atlas_1h_alh","vvl"
"Nrt",2.2472048072486e-08,-0.949787046240384,0.186,0.341,0.000287597271231676,"atlas_1h_alh","Nrt"
"CG43324",2.52491834642939e-08,0.840611416574276,0.449,0.311,0.000323139049976033,"atlas_1h_alh","CG43324"
"sky",2.86854411136775e-08,0.963689597683228,0.248,0.128,0.000367116275372845,"atlas_1h_alh","sky"
"RpL37a",2.89119669980935e-08,-0.447091438252748,0.693,0.797,0.000370015353641601,"atlas_1h_alh","RpL37a"
"Prosalpha5",2.98060996590528e-08,-1.12312769616122,0.043,0.161,0.000381458463436557,"atlas_1h_alh","Prosalpha5"
"emb",3.28224510738964e-08,-0.883714540106909,0.158,0.314,0.000420061728843726,"atlas_1h_alh","emb"
"Cpsf6",3.34841420197938e-08,-0.896064744574296,0.118,0.264,0.000428530049569321,"atlas_1h_alh","Cpsf6"
"Toll-7",3.43598095504978e-08,-0.884450348665029,0.189,0.344,0.000439736842627271,"atlas_1h_alh","Toll-7"
"ox",3.64381729507676e-08,0.61394502415961,0.647,0.506,0.000466335737423924,"atlas_1h_alh","ox"
"RpL5",3.64895403563424e-08,-0.56995960296363,0.523,0.657,0.00046699313748047,"atlas_1h_alh","RpL5"
"CG9932",3.86250478454481e-08,0.861817493737939,0.217,0.102,0.000494323362326045,"atlas_1h_alh","CG9932"
"ATPsynCF6",4.09211343226453e-08,0.616302505022919,0.573,0.407,0.000523708677061215,"atlas_1h_alh","ATPsynCF6"
"Rac1",4.10562535388962e-08,-0.945875970541604,0.142,0.29,0.000525437932790794,"atlas_1h_alh","Rac1"
"Spase12",4.19286336997883e-08,0.737653066213761,0.387,0.236,0.00053660265408989,"atlas_1h_alh","Spase12"
"salr",4.95549341664936e-08,1.18397243015493,0.192,0.087,0.000634204047462784,"atlas_1h_alh","salr"
"mt:ND5",5.08968465100242e-08,-0.877804357204756,0.099,0.241,0.000651377841635289,"atlas_1h_alh","mt:ND5"
"psq",5.11245836013186e-08,0.741954755300088,0.365,0.223,0.000654292420929675,"atlas_1h_alh","psq"
"ND-MLRQ",5.51279639403298e-08,0.665264988362779,0.486,0.327,0.00070552768250834,"atlas_1h_alh","ND-MLRQ"
"RpL9",6.84382305178306e-08,-0.677361264870768,0.421,0.555,0.000875872474167196,"atlas_1h_alh","RpL9"
"osp",6.91374795701891e-08,-1.17087746051375,0.037,0.148,0.00088482146353928,"atlas_1h_alh","osp"
"Caper",7.13395654272198e-08,0.812990212351458,0.217,0.103,0.000913003758337559,"atlas_1h_alh","Caper"
"raskol",7.19204432851359e-08,0.891032264201634,0.201,0.094,0.000920437833163169,"atlas_1h_alh","raskol"
"RpLP0",7.53677329285225e-08,-0.613731323686966,0.415,0.567,0.000964556246019231,"atlas_1h_alh","RpLP0"
"Gs1l",7.5565572163004e-08,0.74773226892878,0.192,0.086,0.000967088192542125,"atlas_1h_alh","Gs1l"
"glec",7.67857981234862e-08,0.869717145603712,0.319,0.187,0.000982704644384376,"atlas_1h_alh","glec"
"CG15628",9.05400305381138e-08,0.752099138747254,0.365,0.226,0.00115873131082678,"atlas_1h_alh","CG15628"
"ImpL2",1.01799958470307e-07,-1.74156799439902,0.053,0.168,0.00130283586850299,"atlas_1h_alh","ImpL2"
"PAN3",1.06577743840645e-07,0.6110398387942,0.48,0.326,0.00136398196567257,"atlas_1h_alh","PAN3"
"CanB",1.08041815441566e-07,0.666488313964935,0.406,0.263,0.00138271915402116,"atlas_1h_alh","CanB"
"ND-13A",1.19520660860137e-07,0.794393312949826,0.223,0.111,0.00152962541768804,"atlas_1h_alh","ND-13A"
"chrb",1.31888223566388e-07,-0.554557382106014,0.455,0.597,0.00168790548520263,"atlas_1h_alh","chrb"
"Unr",1.35405395616898e-07,-0.719112463616841,0.291,0.439,0.00173291825310506,"atlas_1h_alh","Unr"
"CG12848",1.52826958481979e-07,0.757946337402655,0.195,0.09,0.00195587941465237,"atlas_1h_alh","CG12848"
"zetaCOP",1.61781481637658e-07,0.824819777335019,0.211,0.103,0.00207047940199874,"atlas_1h_alh","zetaCOP"
"HmgZ",1.64351338454792e-07,0.845607585834651,0.489,0.371,0.00210336842954443,"atlas_1h_alh","HmgZ"
"CG13928",1.88651603177616e-07,-0.990288318725562,0.121,0.251,0.00241436321746712,"atlas_1h_alh","CG13928"
"Tm1",2.08829349363438e-07,0.54462917560918,0.635,0.51,0.00267259801315328,"atlas_1h_alh","Tm1"
"CG13954",2.12298744997406e-07,0.839510462207034,0.48,0.353,0.00271699933847681,"atlas_1h_alh","CG13954"
"CG5758",2.22627152222099e-07,-0.747335480825166,0.037,0.147,0.00284918229413843,"atlas_1h_alh","CG5758"
"RpL12",2.23784665282965e-07,-0.445855399535248,0.563,0.697,0.00286399614629139,"atlas_1h_alh","RpL12"
"CG4587",2.27492783512473e-07,0.711621714510724,0.214,0.104,0.00291145264339264,"atlas_1h_alh","CG4587"
"RpS16",2.33060877547783e-07,-0.491875022882494,0.582,0.7,0.00298271311085653,"atlas_1h_alh","RpS16"
"RpL19",2.56891303756603e-07,-0.434888402831604,0.669,0.8,0.00328769490547701,"atlas_1h_alh","RpL19"
"Prosap",2.66240416160206e-07,0.701710092612993,0.297,0.171,0.00340734484601832,"atlas_1h_alh","Prosap"
"Cnx99A",3.21341011971339e-07,-1.00334138397554,0.046,0.154,0.0041125222712092,"atlas_1h_alh","Cnx99A"
"Fum1",3.55820996219226e-07,-0.870102555252191,0.034,0.135,0.00455379710961365,"atlas_1h_alh","Fum1"
"UQCR-Q",3.89298748330259e-07,0.557475119345382,0.635,0.498,0.00498224538113065,"atlas_1h_alh","UQCR-Q"
"yps",4.05429475961932e-07,-1.03142676025849,0.077,0.195,0.0051886864333608,"atlas_1h_alh","yps"
"eEF1beta",4.35392501559365e-07,-0.738888984125875,0.294,0.431,0.00557215323495675,"atlas_1h_alh","eEF1beta"
"RpL28",4.73847930721585e-07,-0.413300540666061,0.69,0.811,0.00606430581737484,"atlas_1h_alh","RpL28"
"RpS7",6.50806013523391e-07,-0.364416892894959,0.697,0.818,0.00832901536107236,"atlas_1h_alh","RpS7"
"Rab2",6.60819933971134e-07,0.64947485779549,0.378,0.248,0.00845717351496257,"atlas_1h_alh","Rab2"
"CG34200",6.72660401568894e-07,0.771595364877359,0.328,0.204,0.00860870781927871,"atlas_1h_alh","CG34200"
"RpL27",7.57709125359621e-07,-0.426401520401007,0.656,0.767,0.00969716138635243,"atlas_1h_alh","RpL27"
"lola",8.60105383910186e-07,-0.754831895430379,0.195,0.334,0.0110076287032826,"atlas_1h_alh","lola"
"Ca-alpha1D",8.92853511963083e-07,0.74575319128641,0.204,0.103,0.0114267392461035,"atlas_1h_alh","Ca-alpha1D"
"CG40045",9.04507041894496e-07,0.72533652886586,0.294,0.172,0.0115758811221658,"atlas_1h_alh","CG40045"
"ATPsynC",9.16881661631674e-07,-0.472065235148954,0.567,0.7,0.0117342515055622,"atlas_1h_alh","ATPsynC"
"mt:ND1",9.47545433224579e-07,-0.904489837997656,0.124,0.247,0.0121266864544082,"atlas_1h_alh","mt:ND1"
"SP1029",9.74809653198863e-07,-1.27460197321041,0.059,0.166,0.0124756139416391,"atlas_1h_alh","SP1029"
"CG9034",9.95790341606447e-07,0.736791985264945,0.269,0.154,0.0127441247918793,"atlas_1h_alh","CG9034"
"CG42260",1.09331960501277e-06,0.675467513464111,0.248,0.137,0.0139923043049534,"atlas_1h_alh","CG42260"
"skd",1.25771347426853e-06,0.560319095659277,0.291,0.169,0.0160962170436886,"atlas_1h_alh","skd"
"Sh3beta",1.290839090579e-06,-0.647676814632973,0.155,0.291,0.0165201586812301,"atlas_1h_alh","Sh3beta"
"RpS19a",1.29985353341099e-06,-0.513115807844057,0.48,0.617,0.0166355255205939,"atlas_1h_alh","RpS19a"
"mub",1.37743001797805e-06,-0.853298943875721,0.053,0.155,0.0176283493700831,"atlas_1h_alh","mub"
"Prosbeta5",1.37999267535742e-06,-0.952038256110863,0.099,0.213,0.0176611462592243,"atlas_1h_alh","Prosbeta5"
"RpLP2",1.40009788606005e-06,-0.314247354902572,0.755,0.869,0.0179184527457965,"atlas_1h_alh","RpLP2"
"Rack1",1.70974087245483e-06,-0.478750881718507,0.443,0.564,0.021881263685677,"atlas_1h_alh","Rack1"
"RpS9",1.71621449403988e-06,-0.429530371502437,0.598,0.723,0.0219641130947224,"atlas_1h_alh","RpS9"
"Tsp42Ee",1.90761570707991e-06,0.601848253675421,0.294,0.172,0.0244136658192087,"atlas_1h_alh","Tsp42Ee"
"Dp",1.92215455343661e-06,-0.872835042603477,0.071,0.18,0.0245997339748817,"atlas_1h_alh","Dp"
"Rm62",2.16245397472335e-06,-0.698721764097816,0.183,0.31,0.0276750859685094,"atlas_1h_alh","Rm62"
"Cals",2.39381112793396e-06,-0.895150182418132,0.059,0.162,0.0306359948152989,"atlas_1h_alh","Cals"
"eff",2.41527418995727e-06,-0.736654707982636,0.279,0.411,0.0309106790830732,"atlas_1h_alh","eff"
"Fis1",2.53098929809579e-06,0.580341776213987,0.35,0.224,0.0323916010370299,"atlas_1h_alh","Fis1"
"SNRPG",2.67690112718896e-06,0.590369715978617,0.375,0.247,0.0342589806257644,"atlas_1h_alh","SNRPG"
"CG46385",2.7086549055206e-06,-0.605710606489579,0.294,0.43,0.0346653654808526,"atlas_1h_alh","CG46385"
"Ptpmeg2",2.86878645583278e-06,-0.79182183029627,0.093,0.207,0.0367147290617479,"atlas_1h_alh","Ptpmeg2"
"E2f1",2.95087486595297e-06,-0.704992865848433,0.17,0.298,0.0377652965344661,"atlas_1h_alh","E2f1"
"Yeti",2.98378586081483e-06,0.534263214211773,0.266,0.15,0.0381864914467083,"atlas_1h_alh","Yeti"
"RpS5a",3.0176008906249e-06,-0.428064089983857,0.585,0.696,0.0386192561982174,"atlas_1h_alh","RpS5a"
"EMC6",3.1891718050301e-06,0.572220657109874,0.232,0.127,0.0408150207607752,"atlas_1h_alh","EMC6"
"CG12384",3.23634168006554e-06,0.653819333154713,0.238,0.133,0.0414187008214787,"atlas_1h_alh","CG12384"
"Ubi-p5E",3.4944518501798e-06,-0.714246707994812,0.08,0.19,0.0447219947786011,"atlas_1h_alh","Ubi-p5E"
"Arpc4",3.61669121095137e-06,0.577750652905194,0.232,0.126,0.0462864141177556,"atlas_1h_alh","Arpc4"
"Syt4",4.34660952775112e-06,-0.796632619457488,0.102,0.215,0.0556279087361589,"atlas_1h_alh","Syt4"
"CG45049",4.64826043741894e-06,0.557790944958466,0.337,0.211,0.0594884370780876,"atlas_1h_alh","CG45049"
"unc-13-4A",5.31193313346482e-06,0.721911424484704,0.31,0.193,0.0679821202420827,"atlas_1h_alh","unc-13-4A"
"CG1648",5.6228372351235e-06,-0.900918166368941,0.115,0.225,0.0719610709351105,"atlas_1h_alh","CG1648"
"Glut4EF",5.84070775069384e-06,0.678074529702958,0.276,0.164,0.0747493777933798,"atlas_1h_alh","Glut4EF"
"chic",5.93297870266356e-06,-0.636188595864956,0.307,0.423,0.0759302614366883,"atlas_1h_alh","chic"
"ND-B16.6",6.47159616025235e-06,0.534414192912368,0.279,0.165,0.0828234876589096,"atlas_1h_alh","ND-B16.6"
"Gug",8.25812889080042e-06,0.577687417468436,0.248,0.143,0.105687533544464,"atlas_1h_alh","Gug"
"ND-B15",9.05922052332608e-06,0.570123763846895,0.344,0.227,0.115939904257527,"atlas_1h_alh","ND-B15"
"Hasp",9.77990903693711e-06,-0.712158974606256,0.183,0.302,0.125163275854721,"atlas_1h_alh","Hasp"
"bic",9.83438994659206e-06,-0.630988276693903,0.254,0.378,0.125860522536485,"atlas_1h_alh","bic"
"Dad1",1.04540048480472e-05,0.725527618825039,0.297,0.186,0.133790354045308,"atlas_1h_alh","Dad1"
"cic",1.05139356403394e-05,0.593482234711137,0.372,0.251,0.134557348325064,"atlas_1h_alh","cic"
"br",1.0763894708105e-05,-0.698549979760503,0.093,0.201,0.137756324474328,"atlas_1h_alh","br"
"TfIIA-S",1.08459617853859e-05,0.508792325961888,0.316,0.201,0.138806618929369,"atlas_1h_alh","TfIIA-S"
"Act42A",1.12721721718214e-05,-0.707395355834907,0.254,0.374,0.14426125945497,"atlas_1h_alh","Act42A"
"Rho1",1.14156607128242e-05,-0.803811833669207,0.136,0.248,0.146097625802725,"atlas_1h_alh","Rho1"
"CG16711",1.22152627010607e-05,0.625285287229988,0.3,0.19,0.156330932048175,"atlas_1h_alh","CG16711"
"Dscam1",1.22677525492882e-05,-0.75528895335924,0.084,0.185,0.15700269712579,"atlas_1h_alh","Dscam1"
"GluRIB",1.31654275293741e-05,0.707831825809766,0.418,0.301,0.16849114152093,"atlas_1h_alh","GluRIB"
"hoe1",1.32667355786867e-05,-0.872700892486138,0.139,0.252,0.169787681936032,"atlas_1h_alh","hoe1"
"RpL35A",1.49173678823727e-05,-0.471287964286569,0.495,0.6,0.190912474158606,"atlas_1h_alh","RpL35A"
"cpo",1.5213312466841e-05,0.569348879638556,0.458,0.324,0.194699972950631,"atlas_1h_alh","cpo"
"PyK",1.54527194829248e-05,-0.664743234568757,0.223,0.345,0.197763903942472,"atlas_1h_alh","PyK"
"Phm",1.56453357418759e-05,0.594447388213493,0.347,0.234,0.200229006824528,"atlas_1h_alh","Phm"
"Map205",1.58940014949097e-05,-0.720748027673598,0.084,0.186,0.203411431131854,"atlas_1h_alh","Map205"
"CG11155",1.59413766676158e-05,-0.641690465057969,0.142,0.261,0.204017738592147,"atlas_1h_alh","CG11155"
"mRpL33",1.62030060060021e-05,0.5380944725715,0.307,0.192,0.207366070864815,"atlas_1h_alh","mRpL33"
"mt:tRNA:Ser-GCT",1.66487927222257e-05,-0.589900953106264,0.087,0.195,0.213071249259044,"atlas_1h_alh","mt:tRNA:Ser-GCT"
"puc",2.01911613333383e-05,-0.79974001687879,0.158,0.264,0.258406482744063,"atlas_1h_alh","puc"
"Pfdn6",2.08306439937992e-05,0.472676965729632,0.387,0.268,0.266590581832642,"atlas_1h_alh","Pfdn6"
"CG42342",2.19508006021084e-05,0.747779879966375,0.313,0.209,0.280926346105784,"atlas_1h_alh","CG42342"
"Nedd8",2.56350986933254e-05,0.521839445040198,0.241,0.141,0.328077993077179,"atlas_1h_alh","Nedd8"
"dco",2.6963422216865e-05,-0.463383185352595,0.108,0.217,0.345077877531438,"atlas_1h_alh","dco"
"Dg",2.76737809502911e-05,-0.689057173138114,0.176,0.291,0.354169048601825,"atlas_1h_alh","Dg"
"DIP1",3.00339219547185e-05,-0.483248307433908,0.217,0.349,0.384374133176487,"atlas_1h_alh","DIP1"
"robl",3.13000803819992e-05,0.50140450270778,0.331,0.222,0.400578428728826,"atlas_1h_alh","robl"
"RpL30",3.3224998100706e-05,-0.39969471866053,0.567,0.678,0.425213525692836,"atlas_1h_alh","RpL30"
"Socs36E",3.43840731573673e-05,0.611350489381393,0.263,0.162,0.440047368267987,"atlas_1h_alh","Socs36E"
"CG17059",3.5595089571685e-05,0.592842546458777,0.313,0.206,0.455545956338425,"atlas_1h_alh","CG17059"
"eIF4A",3.96994127376432e-05,-0.424901812285057,0.378,0.507,0.508073084216358,"atlas_1h_alh","eIF4A"
"Lk6",4.750407089578e-05,0.404890390129028,0.622,0.519,0.607957099324193,"atlas_1h_alh","Lk6"
"ATPsynB",5.27332659525239e-05,0.468209922376973,0.375,0.264,0.674880337660401,"atlas_1h_alh","ATPsynB"
"Appl",5.83482717586223e-05,-0.471792654684767,0.381,0.499,0.746741181966848,"atlas_1h_alh","Appl"
"Neb-cGP",5.98614531569131e-05,0.406482445703122,0.659,0.54,0.766106877502174,"atlas_1h_alh","Neb-cGP"
"Sh",6.02757514569173e-05,0.394356145859111,0.508,0.389,0.771409067145628,"atlas_1h_alh","Sh"
"Syt1",6.69446694659614e-05,-0.644629313514519,0.22,0.334,0.856757879825374,"atlas_1h_alh","Syt1"
"eIF2beta",6.90927869905099e-05,-0.601608951234253,0.337,0.447,0.884249487904545,"atlas_1h_alh","eIF2beta"
"alphaTub84B",0.000104733112014989,-0.157967586117427,0.728,0.876,1,"atlas_1h_alh","alphaTub84B"
"AP-2sigma",0.000109801869602771,0.410043245375588,0.303,0.197,1,"atlas_1h_alh","AP-2sigma"
"Cyt-b5",0.000115097051278847,0.509736856431416,0.313,0.213,1,"atlas_1h_alh","Cyt-b5"
"CG6044",0.000131982074868174,-0.373661966952907,0.161,0.266,1,"atlas_1h_alh","CG6044"
"CG31030",0.000135298401287462,0.570000291630042,0.322,0.22,1,"atlas_1h_alh","CG31030"
"RpS3",0.000148609516189034,-0.350546426800972,0.505,0.623,1,"atlas_1h_alh","RpS3"
"Smr",0.000163494204458823,0.466805812962889,0.427,0.314,1,"atlas_1h_alh","Smr"
"eEF5",0.000178182879315556,-0.479492551945982,0.381,0.489,1,"atlas_1h_alh","eEF5"
"ATPsynbeta",0.000180945075841825,-0.568922932642471,0.223,0.323,1,"atlas_1h_alh","ATPsynbeta"
"unc-13",0.000196228285412508,-0.609909555450311,0.257,0.358,1,"atlas_1h_alh","unc-13"
"Fkbp12",0.000213516821638136,-0.419462946497215,0.508,0.616,1,"atlas_1h_alh","Fkbp12"
"COX5B",0.00024521408963937,0.391621912147895,0.412,0.304,1,"atlas_1h_alh","COX5B"
"AMPdeam",0.000316246950882649,-0.360688000715697,0.294,0.408,1,"atlas_1h_alh","AMPdeam"
"MtnA",0.000356676566935656,-0.450797314814375,0.263,0.375,1,"atlas_1h_alh","MtnA"
"Rbp6",0.000485882218228176,0.385760788459675,0.607,0.506,1,"atlas_1h_alh","Rbp6"
"Trim9",0.000841439578393973,-0.267207766966908,0.176,0.276,1,"atlas_1h_alh","Trim9"
"GstD1",0.00111052497867566,-0.310452787968198,0.322,0.438,1,"atlas_1h_alh","GstD1"
"RpS3A",0.0044386061078005,-0.214940855970049,0.567,0.668,1,"atlas_1h_alh","RpS3A"
"Cyp1",0.0166515692329333,-0.147557239927672,0.514,0.618,1,"atlas_1h_alh","Cyp1"
"Ldh.1",4.6637163522201e-37,0.786626246868842,0.881,0.58,5.96862418757128e-33,"atlas_24h_alh","Ldh"
"lncRNA:CR40469.1",5.67643517184783e-34,0.976875076977234,0.593,0.237,7.26470173293085e-30,"atlas_24h_alh","lncRNA:CR40469"
"His3.3B.1",5.3767509075356e-32,0.842489257840266,0.771,0.457,6.88116581146405e-28,"atlas_24h_alh","His3.3B"
"Hsp27.1",4.67096594237589e-29,0.926206118166255,0.622,0.3,5.97790221305266e-25,"atlas_24h_alh","Hsp27"
"RpL3.1",3.93881306926046e-28,0.625185303529873,0.835,0.492,5.04089296603953e-24,"atlas_24h_alh","RpL3"
"mt:ATPase6.1",2.49100960594247e-26,0.598556618305038,0.822,0.501,3.18799409368517e-22,"atlas_24h_alh","mt:ATPase6"
"RpS14a.1",3.18427782714024e-25,0.632991020304321,0.833,0.533,4.07523876317408e-21,"atlas_24h_alh","RpS14a"
"Hrb87F.1",1.20684100410426e-24,0.80165667521706,0.397,0.137,1.54451511705263e-20,"atlas_24h_alh","Hrb87F"
"Hsp26.1",1.7989705851316e-24,1.18444889076075,0.471,0.198,2.30232255485142e-20,"atlas_24h_alh","Hsp26"
"lncRNA:cherub.1",6.66954160263638e-24,0.63432509406018,0.728,0.387,8.53567934305404e-20,"atlas_24h_alh","lncRNA:cherub"
"cib.1",8.71847475787139e-24,0.778223488107982,0.766,0.495,1.11579039951238e-19,"atlas_24h_alh","cib"
"RpS4.1",6.94014180412746e-23,0.523598380570385,0.918,0.653,8.88199348092232e-19,"atlas_24h_alh","RpS4"
"mt:CoI.1",8.42602929560862e-22,0.49736179102916,0.936,0.706,1.07836322925199e-17,"atlas_24h_alh","mt:CoI"
"Hsc70Cb.1",9.94371153440627e-22,0.71749464301997,0.603,0.313,1.27259620217332e-17,"atlas_24h_alh","Hsc70Cb"
"mt:CoII.1",4.60900548942001e-21,0.472363417296685,0.933,0.709,5.89860522535973e-17,"atlas_24h_alh","mt:CoII"
"RpS11.1",4.14787272203133e-20,0.568424438235589,0.88,0.664,5.3084475096557e-16,"atlas_24h_alh","RpS11"
"Jafrac1.1",4.19160822284301e-20,0.65927547374873,0.405,0.167,5.36442020359448e-16,"atlas_24h_alh","Jafrac1"
"Rpt2.1",6.9958983764871e-20,0.641795275014143,0.359,0.135,8.95335074222819e-16,"atlas_24h_alh","Rpt2"
"RpS23.1",1.22800908324378e-19,0.568761782923047,0.821,0.558,1.57160602473539e-15,"atlas_24h_alh","RpS23"
"RpL8.1",1.47952589553419e-19,0.435696808090606,0.878,0.583,1.89349724110466e-15,"atlas_24h_alh","RpL8"
"RpL26.1",1.8038344906416e-19,0.491858564438223,0.883,0.64,2.30854738112312e-15,"atlas_24h_alh","RpL26"
"RpL12.1",5.42883998327036e-19,0.558125061679351,0.814,0.547,6.9478294105894e-15,"atlas_24h_alh","RpL12"
"hoe1.1",5.64771406822869e-19,0.959795052795093,0.343,0.132,7.22794446451908e-15,"atlas_24h_alh","hoe1"
"RpL11",6.45114119820578e-19,0.519829931408204,0.79,0.502,8.25617050546376e-15,"atlas_24h_alh","RpL11"
"RpL10.1",7.10220475009639e-19,0.445518805650837,0.926,0.699,9.08940163917336e-15,"atlas_24h_alh","RpL10"
"mt:ND4.1",1.34954996077419e-18,0.528280363114396,0.482,0.229,1.72715403979881e-14,"atlas_24h_alh","mt:ND4"
"RpS6.1",1.89202640805579e-18,0.545732307290018,0.671,0.398,2.4214153970298e-14,"atlas_24h_alh","RpS6"
"smt3",2.18469529051398e-18,0.509742599307227,0.888,0.691,2.7959730327998e-14,"atlas_24h_alh","smt3"
"RpL9.1",3.45311100366841e-18,0.537581268527447,0.679,0.398,4.41929146249482e-14,"atlas_24h_alh","RpL9"
"RpS17.1",3.54462875286191e-18,0.530183752458589,0.833,0.583,4.53641587791267e-14,"atlas_24h_alh","RpS17"
"mt:ND1.1",4.18452175402509e-18,0.618899484070543,0.333,0.125,5.35535094080131e-14,"atlas_24h_alh","mt:ND1"
"mt:Cyt-b.1",7.32166060889076e-18,0.427206263831932,0.771,0.486,9.37026124725839e-14,"atlas_24h_alh","mt:Cyt-b"
"PIG-T.1",8.33285132588461e-18,0.615534605612685,0.449,0.207,1.06643831268671e-13,"atlas_24h_alh","PIG-T"
"fabp.1",8.70367949464368e-18,0.449429304938636,0.639,0.332,1.1138969017245e-13,"atlas_24h_alh","fabp"
"RpS18.1",1.48150505552964e-17,0.508271012230507,0.772,0.521,1.89603017006683e-13,"atlas_24h_alh","RpS18"
"Pal2.1",9.54324112192577e-17,0.565432154460241,0.796,0.567,1.22134399878406e-12,"atlas_24h_alh","Pal2"
"Rack1.1",9.91375410812568e-17,0.46792448145063,0.688,0.414,1.26876225075792e-12,"atlas_24h_alh","Rack1"
"RpL30.1",1.80726756645193e-16,0.524096349977397,0.796,0.536,2.31294103154518e-12,"atlas_24h_alh","RpL30"
"cathD.1",1.96947904247813e-16,0.543347783509888,0.385,0.171,2.52053927856351e-12,"atlas_24h_alh","cathD"
"RpS30",3.09273344338884e-16,0.41143709367303,0.856,0.612,3.95808026084904e-12,"atlas_24h_alh","RpS30"
"RpS9.1",4.28070353132219e-16,0.489198359781732,0.838,0.577,5.47844437938613e-12,"atlas_24h_alh","RpS9"
"RpL18.1",5.7407608053735e-16,0.474403542760064,0.8,0.529,7.34702567871701e-12,"atlas_24h_alh","RpL18"
"RpL15.1",8.82128083063004e-16,0.43570532274647,0.873,0.638,1.12894752070403e-11,"atlas_24h_alh","RpL15"
"mt:tRNA:Arg-TCG",1.18699446571878e-15,0.651584518602493,0.176,0.041,1.5191155172269e-11,"atlas_24h_alh","mt:tRNA:Arg-TCG"
"RpS15",1.30485264133168e-15,0.443194979012725,0.938,0.789,1.66995041037628e-11,"atlas_24h_alh","RpS15"
"RpS5a.1",1.80043922514395e-15,0.471173122502126,0.819,0.551,2.30420212033923e-11,"atlas_24h_alh","RpS5a"
"RpL34b.1",2.68861835679823e-15,0.438511518305861,0.705,0.429,3.44089377303038e-11,"atlas_24h_alh","RpL34b"
"mt:tRNA:Ser-GCT.1",3.2358389811449e-15,0.501799441066875,0.266,0.092,4.14122672806924e-11,"atlas_24h_alh","mt:tRNA:Ser-GCT"
"Agpat1",3.52233975285461e-15,0.535374559869079,0.226,0.07,4.50789041570333e-11,"atlas_24h_alh","Agpat1"
"RpL37a.1",3.6483943260617e-15,0.472655829567,0.888,0.68,4.66921505849376e-11,"atlas_24h_alh","RpL37a"
"RpS21",5.53858041690226e-15,0.352553168687957,0.944,0.801,7.08827521755151e-11,"atlas_24h_alh","RpS21"
"stg.1",6.54093809244418e-15,0.518550394421737,0.228,0.072,8.37109257071006e-11,"atlas_24h_alh","stg"
