"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Nlg3.1",8.96587815590313e-138,-0.718177550977834,0.09,0.217,1.14745308639248e-133,"atlas_48h_alh","Nlg3"
"pasha.1",1.47115506054539e-137,-0.51403805497315,0.106,0.246,1.88278424648599e-133,"atlas_48h_alh","pasha"
"CG12991",6.18583939331016e-136,-0.287395613007268,0.308,0.537,7.91663725555834e-132,"atlas_48h_alh","CG12991"
"Pp2C1",9.4221346371997e-136,-0.476716676152222,0.09,0.222,1.20584479086882e-131,"atlas_48h_alh","Pp2C1"
"Pde9",6.0661948489699e-135,-0.3871248963213,0.222,0.408,7.76351616771168e-131,"atlas_48h_alh","Pde9"
"pcs.1",7.5415118997228e-135,-0.579974935734786,0.099,0.23,9.65162692926523e-131,"atlas_48h_alh","pcs"
"CG11319.1",2.4468373699923e-133,-0.518731997266238,0.163,0.319,3.13146246611615e-129,"atlas_48h_alh","CG11319"
"HDAC4.1",5.80327039707978e-133,-0.584646921255752,0.113,0.248,7.42702545418271e-129,"atlas_48h_alh","HDAC4"
"fok.1",6.45051613120905e-133,-0.377049265218273,0.215,0.397,8.25537054472135e-129,"atlas_48h_alh","fok"
"elB.1",2.81120086390664e-132,-0.433710347687474,0.121,0.265,3.59777486562772e-128,"atlas_48h_alh","elB"
"Rap1.1",5.05568095933084e-132,-0.410422449441884,0.231,0.411,6.47026049175161e-128,"atlas_48h_alh","Rap1"
"COX8.1",6.96859040928047e-132,-0.407592505016006,0.478,0.694,8.91840200579715e-128,"atlas_48h_alh","COX8"
"ATPsynF.1",1.60980751775981e-131,-0.483844179368866,0.411,0.608,2.06023166122901e-127,"atlas_48h_alh","ATPsynF"
"CG41128.1",3.20877150492673e-130,-0.436119758625626,0.217,0.39,4.10658577200523e-126,"atlas_48h_alh","CG41128"
"trv",4.39792169063951e-128,-0.47405663989637,0.582,0.751,5.62846017968044e-124,"atlas_48h_alh","trv"
"VhaM9.7-a.1",2.24058054334439e-126,-0.548442595215713,0.115,0.246,2.86749497937215e-122,"atlas_48h_alh","VhaM9.7-a"
