"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GluRIA",2.29576793312077e-28,0.105644477545559,0.297,0.208,4.59153586624153e-25
"SNRPG",2.89181200159738e-28,0.188573180691138,0.755,0.616,5.78362400319475e-25
"Egfr",2.94420270276889e-28,0.218919199247244,0.254,0.171,5.88840540553777e-25
"lncRNA:CR43264",3.36897034679573e-28,-0.216968196620951,0.206,0.262,6.73794069359145e-25
"RpL23A",4.71095226260758e-28,0.161098516060402,0.882,0.749,9.42190452521516e-25
"HipHop",4.83030720515887e-28,0.324115598364173,0.153,0.197,9.66061441031773e-25
"TyrR",5.13814994074577e-28,0.124203949065876,0.313,0.243,1.02762998814915e-24
"MtnA",7.3600983426353e-28,0.104122921752679,0.71,0.547,1.47201966852706e-24
"scro",7.56594583586516e-28,0.879432556254306,0.304,0.176,1.51318916717303e-24
"mRpL18",1.13412992500067e-27,0.101290833704349,0.215,0.274,2.26825985000134e-24
"caup",1.85408783982585e-27,-0.19469531419591,0.304,0.221,3.70817567965169e-24
"Karybeta3",1.85412249199707e-27,0.392092406094709,0.344,0.286,3.70824498399414e-24
"RpL10Ab",2.44930866817848e-27,0.174347699814048,0.946,0.842,4.89861733635696e-24
"RpS29",3.0256907236348e-27,-0.308633363356981,0.967,0.955,6.0513814472696e-24
"CG13096",3.09336933653708e-27,-0.169848138128017,0.236,0.29,6.18673867307416e-24
"CG43085",3.55060993513562e-27,-0.215550383847731,0.297,0.203,7.10121987027124e-24
"Ggamma30A",3.91289430324637e-27,0.212955555038921,0.469,0.346,7.82578860649274e-24
"how",4.02889192201693e-27,0.31132007199211,0.37,0.291,8.05778384403385e-24
"akirin",7.85095013675473e-27,0.259465219795775,0.46,0.341,1.57019002735095e-23
"Chrac-14",1.56240100204353e-26,0.417962684120158,0.343,0.241,3.12480200408706e-23
"Mcm6",1.71815849277576e-26,0.297230418124268,0.295,0.202,3.43631698555152e-23
"Lim3",1.83133122369505e-26,0.116858604709748,0.145,0.197,3.66266244739009e-23
"foxo",2.28270883024981e-26,-0.129402907213644,0.313,0.238,4.56541766049961e-23
"mRpL28",2.33798549476022e-26,0.154457084980171,0.213,0.26,4.67597098952043e-23
"Pgant9",2.62594566792475e-26,0.450960905713632,0.23,0.133,5.2518913358495e-23
"insb",3.64630100623154e-26,-1.48924044538801,0.304,0.364,7.29260201246307e-23
"stg",3.96780281311441e-26,0.259291815306623,0.903,0.799,7.93560562622882e-23
"Caf1-180",4.51705575024635e-26,0.674778789748172,0.342,0.25,9.03411150049271e-23
"CG5757",4.53899922108754e-26,0.271057237807034,0.138,0.165,9.07799844217507e-23
"awd",4.86916728874245e-26,0.134545262811329,0.937,0.846,9.73833457748489e-23
"Sp1",9.28412068785321e-26,-1.82628986332922,0.394,0.455,1.85682413757064e-22
"Nup98-96",9.39159408904422e-26,0.240455472917601,0.283,0.204,1.87831881780884e-22
"lncRNA:roX1",9.53755011555748e-26,0.287481940219186,0.707,0.579,1.9075100231115e-22
"fj",1.4536985040355e-25,0.188155592452187,0.319,0.255,2.907397008071e-22
"RPA2",3.44026723033558e-25,0.621598017549098,0.294,0.183,6.88053446067117e-22
"gsb",3.50106598779225e-25,-0.10477909716467,0.27,0.181,7.00213197558449e-22
"SPoCk",4.36754512419446e-25,0.156703398239396,0.208,0.127,8.73509024838892e-22
"CG15047",6.46794735057389e-25,0.164089109607948,0.163,0.07,1.29358947011478e-21
"Scm",1.12891197722412e-24,-0.120420324035563,0.289,0.214,2.25782395444824e-21
"IA-2",1.37407955637826e-24,0.100172573319054,0.542,0.425,2.74815911275653e-21
"geminin",1.59564979644779e-24,0.411922387822742,0.319,0.218,3.19129959289558e-21
"LamC",1.80107165905434e-24,0.125583488428119,0.304,0.252,3.60214331810867e-21
"Incenp",2.01877020395607e-24,0.304756554110842,0.3,0.206,4.03754040791213e-21
"Ald1",2.63361073806989e-24,-0.323522877944392,0.419,0.483,5.26722147613978e-21
"tll",2.64494101579742e-24,-0.703342262661034,0.259,0.195,5.28988203159484e-21
"Mdh2",2.84841855955204e-24,0.176949388604312,0.219,0.268,5.69683711910408e-21
"toc",3.60504410818578e-24,-0.505388114783894,0.275,0.194,7.21008821637157e-21
"His3.3A",5.94561955549416e-24,0.195511579200448,0.793,0.648,1.18912391109883e-20
"Mmp2",1.1125281265829e-23,0.111300226089573,0.146,0.193,2.2250562531658e-20
"Hsp83",1.14278074325587e-23,0.20473549289867,0.715,0.566,2.28556148651174e-20
"dati",1.64206918545804e-23,-0.170272918801277,0.207,0.136,3.28413837091608e-20
"elB",1.68377224964451e-23,0.180864814122844,0.501,0.387,3.36754449928901e-20
"AP-2mu",1.82649883618129e-23,0.260421294697945,0.257,0.173,3.65299767236258e-20
"CG5151",1.92643972400952e-23,0.369123238779401,0.304,0.19,3.85287944801904e-20
"RpL41",4.91782257683991e-23,-0.146031333262471,1,1,9.83564515367983e-20
"mRpS22",5.20731694287128e-23,0.126909670467688,0.33,0.266,1.04146338857425e-19
"Vmat",5.23728984796764e-23,-0.175854712034999,0.32,0.252,1.04745796959353e-19
"Nup205",5.29792489747914e-23,0.278727258490223,0.29,0.203,1.05958497949583e-19
"CG30159",6.37020090114206e-23,0.167821927051952,0.252,0.166,1.27404018022841e-19
"CG4860",7.46147509717625e-23,0.157835673293939,0.323,0.277,1.49229501943525e-19
"Ubx",7.77307342163176e-23,-0.105974211908418,0.269,0.201,1.55461468432635e-19
"O-fut2",9.16950609773458e-23,0.110994965134483,0.291,0.226,1.83390121954692e-19
"SH3PX1",1.75803690944101e-22,0.128269582525054,0.261,0.191,3.51607381888203e-19
"RpS18",1.82242581093995e-22,0.237461957160301,0.926,0.842,3.64485162187989e-19
"pch2",1.97571896103714e-22,0.382528492316761,0.375,0.297,3.95143792207428e-19
"ttk",2.07350333870826e-22,-0.615245624131334,0.275,0.32,4.14700667741652e-19
"CG9338",2.1968156820181e-22,-0.116769320213713,0.319,0.249,4.3936313640362e-19
"polo",2.6224773372431e-22,0.348235349255761,0.232,0.14,5.2449546744862e-19
"sog",2.75616496227731e-22,0.1351841572902,0.319,0.25,5.51232992455463e-19
"l(2)37Cc",3.72477405277706e-22,0.201174554313755,0.338,0.252,7.44954810555412e-19
"Lim1",4.64659663864686e-22,-0.349280543062324,0.328,0.238,9.29319327729372e-19
"Yip1d1",9.71854490087687e-22,0.252305984376679,0.298,0.233,1.94370898017537e-18
"RpL9",9.85364464663523e-22,0.153230312684258,0.846,0.713,1.97072892932705e-18
"vig2",2.17370353393394e-21,0.14585400386155,0.461,0.374,4.34740706786787e-18
"GstD3",2.42105397510027e-21,0.338425560310476,0.285,0.21,4.84210795020054e-18
"Nlp",3.20031446608406e-21,0.12337090409445,0.721,0.578,6.40062893216812e-18
"Btk29A",3.69368477219541e-21,0.164931375886937,0.218,0.265,7.38736954439081e-18
"Sod3",3.79249016694443e-21,-0.114644128267659,0.173,0.218,7.58498033388886e-18
"Nup93-1",4.31938395809788e-21,0.13359131710811,0.172,0.089,8.63876791619576e-18
"eRF3",5.63726001389389e-21,0.242136605044594,0.213,0.127,1.12745200277878e-17
"Rbfox1",6.17737035344119e-21,-0.293531347986746,0.948,0.923,1.23547407068824e-17
"CCT3",7.17477031147179e-21,0.122902244338838,0.349,0.249,1.43495406229436e-17
"nop5",1.31443462503489e-20,0.127262307385077,0.349,0.255,2.62886925006979e-17
"run",1.3711124110627e-20,-0.268230062463824,0.271,0.202,2.74222482212541e-17
"RpS2",1.58145426223714e-20,0.19701489483418,0.955,0.858,3.16290852447428e-17
"sm",1.7796145709115e-20,-0.136389180909884,0.576,0.461,3.559229141823e-17
"RpL35A",2.07079429349548e-20,0.133599529441592,0.845,0.712,4.14158858699095e-17
"RhoGEF4",2.34073246992015e-20,0.220826465679804,0.334,0.251,4.68146493984031e-17
"Blos3",2.53846417607237e-20,0.237778274294055,0.292,0.23,5.07692835214474e-17
"fzy",4.82952323799659e-20,0.167287721505856,0.297,0.232,9.65904647599318e-17
"CG34120",4.99332771482145e-20,0.305859021627383,0.152,0.176,9.98665542964289e-17
"cas",5.7974194763233e-20,-1.50612964836091,0.336,0.385,1.15948389526466e-16
"Idgf6",6.56107312224788e-20,0.137142274550519,0.274,0.206,1.31221462444958e-16
"Tpc1",6.98768336083572e-20,0.107400678150055,0.216,0.157,1.39753667216714e-16
"CG3337",7.73189275282102e-20,-0.110607697069769,0.308,0.256,1.5463785505642e-16
"Cwc25",7.98389006344087e-20,0.364645645514577,0.298,0.207,1.59677801268817e-16
"Mcad",8.36422595789575e-20,-0.106990027668397,0.267,0.193,1.67284519157915e-16
"E(spl)m7-HLH",9.59976334030985e-20,-0.773267385252248,0.336,0.386,1.91995266806197e-16
"CG9149",9.88894143824425e-20,0.106741874718394,0.236,0.159,1.97778828764885e-16
"RpS19a",1.56412854673071e-19,0.128791514178415,0.876,0.753,3.12825709346142e-16
"ImpL2",2.33763968866538e-19,0.207041278247278,0.305,0.253,4.67527937733076e-16
"CG2246",2.36970870043695e-19,0.282403376523099,0.434,0.35,4.7394174008739e-16
"bt",2.93363456054787e-19,-0.107390563454708,0.215,0.273,5.86726912109574e-16
"eEF5",3.09637311178072e-19,0.132797177669753,0.814,0.671,6.19274622356145e-16
"lncRNA:roX2",3.19536756723124e-19,-0.795294024456543,0.068,0.146,6.39073513446248e-16
"RpS7",2.48481817166789e-18,0.163052526631725,0.961,0.886,4.96963634333577e-15
"disco",2.54496979613983e-18,-0.229791824560784,0.24,0.28,5.08993959227967e-15
"RpS15Aa",2.60008563790172e-18,0.139228891998734,0.84,0.723,5.20017127580343e-15
"ND-B17.2",2.89150665303721e-18,-0.104479234051302,0.395,0.304,5.78301330607442e-15
"RpS5a",3.49859937893907e-18,0.185534577451457,0.953,0.873,6.99719875787815e-15
"lncRNA:CR44268",3.81867884004618e-18,0.170286110104324,0.184,0.219,7.63735768009237e-15
"RpL37A",5.34584059361593e-18,-0.382356134949834,0.939,0.925,1.06916811872319e-14
"CG31869",7.53989093010441e-18,0.155747451580372,0.36,0.295,1.50797818602088e-14
"CG46339",8.26088471545133e-18,-0.257622990217572,0.234,0.263,1.65217694309027e-14
"gsb-n",1.32893324763536e-17,-0.3315499820419,0.239,0.267,2.65786649527073e-14
"Diap2",1.47279366233064e-17,0.263753786476628,0.354,0.293,2.94558732466129e-14
"SK",2.77807690371408e-17,0.215053895690102,0.345,0.27,5.55615380742815e-14
"pyd",3.16890211071967e-17,0.261417871501241,0.413,0.315,6.33780422143933e-14
"Crz",3.44809289762863e-17,-0.122654809041237,0.164,0.208,6.89618579525725e-14
"tap",3.89652972255633e-17,-0.641182526534322,0.276,0.316,7.79305944511266e-14
"CG10214",4.49903201661008e-17,-0.129308603576679,0.175,0.113,8.99806403322016e-14
"Odj",5.67123304974848e-17,-0.114692541112927,0.226,0.154,1.1342466099497e-13
"CG4751",7.17682633336945e-17,0.112209645895615,0.302,0.243,1.43536526667389e-13
"Ets65A",1.88968036501168e-16,0.167478911448902,0.138,0.079,3.77936073002336e-13
"CG13305",2.37836805145154e-16,-0.875180217299895,0.248,0.293,4.75673610290308e-13
"wal",3.03359749346687e-16,0.171214716165642,0.249,0.17,6.06719498693373e-13
"SMC2",7.95669831528917e-16,0.371827518652221,0.351,0.281,1.59133966305783e-12
"Dsk",1.28773217228534e-15,-0.137868059295098,0.086,0.125,2.57546434457069e-12
"Tsp42Ee",1.4591224315226e-15,0.15287333154825,0.369,0.286,2.91824486304519e-12
"Eip55E",1.49695548602262e-15,0.140902039298184,0.268,0.205,2.99391097204525e-12
"Osi9",1.74124400663508e-15,-0.436770625847277,0.301,0.319,3.48248801327017e-12
"Uhg1",2.19378789645995e-15,-0.125868609132744,0.143,0.177,4.38757579291989e-12
"FBti0102119",2.25775926866297e-15,0.150204795735958,0.221,0.146,4.51551853732595e-12
"Cap-D2",2.71570095920629e-15,0.20227850189845,0.146,0.173,5.43140191841258e-12
"CCT6",2.91867370102857e-15,0.346912652928715,0.395,0.315,5.83734740205714e-12
"Rac2",4.722160295527e-15,0.108811762169232,0.299,0.23,9.444320591054e-12
"Act57B",5.43135902018027e-15,-0.157841813626495,0.216,0.257,1.08627180403605e-11
"RpL34a",9.00623942785996e-15,0.109849115350526,0.552,0.441,1.80124788557199e-11
"Ts",1.07513794503024e-14,0.227488099633162,0.284,0.229,2.15027589006049e-11
"LanB1",1.1798981117686e-14,0.339767142198215,0.188,0.222,2.3597962235372e-11
"Npc2a",1.37666577295203e-14,-0.162877962246733,0.292,0.226,2.75333154590407e-11
"CG5535",3.36766383012311e-14,0.492468410721772,0.265,0.196,6.73532766024623e-11
"D",3.77165656642792e-14,0.398547364300736,0.455,0.394,7.54331313285583e-11
"Nplp4",3.9933898683376e-14,0.218979760660914,0.295,0.233,7.9867797366752e-11
"Rok",5.08562413202053e-14,0.256735117733679,0.22,0.237,1.01712482640411e-10
"CG10512",5.57499853834847e-14,-0.333679250373377,0.315,0.255,1.11499970766969e-10
"CG8034",6.70577038179394e-14,0.139391428101184,0.266,0.213,1.34115407635879e-10
"CAH1",6.81853440557972e-14,-0.212202669337932,0.242,0.264,1.36370688111594e-10
"Cyp1",8.85233092479428e-14,0.142960176724021,0.85,0.719,1.77046618495886e-10
"Gat",8.90290766099847e-14,-0.469521681948974,0.172,0.215,1.78058153219969e-10
"aurB",1.0055787970887e-13,0.155322681693223,0.271,0.192,2.01115759417739e-10
"AP-1-2beta",1.06666263844956e-13,0.134513710285885,0.248,0.197,2.13332527689911e-10
"CG12065",1.49052881097969e-13,0.105101049602737,0.403,0.336,2.98105762195939e-10
"Vrp1",1.80651934989523e-13,-0.112744890756629,0.191,0.126,3.61303869979045e-10
"Sf3b5",1.87896858450874e-13,-0.174767716400384,0.327,0.365,3.75793716901748e-10
"CG7379",1.96445565471082e-13,-0.112524040668923,0.138,0.171,3.92891130942165e-10
"Nph",2.18919011992264e-13,0.108425096462266,0.776,0.647,4.37838023984528e-10
"Cks30A",2.32392814603711e-13,0.258025772200134,0.278,0.208,4.64785629207421e-10
"dpr9",2.62217503660389e-13,0.359753538899697,0.429,0.343,5.24435007320778e-10
"l(2)k01209",4.37597816494345e-13,0.198424724847162,0.27,0.224,8.7519563298869e-10
"CG18190",1.06513051901217e-12,0.225659797651551,0.289,0.242,2.13026103802433e-09
"CG17816",1.10858281082494e-12,-0.12590485972807,0.311,0.249,2.21716562164988e-09
"apt",1.19866296630833e-12,-0.172801322084147,0.272,0.213,2.39732593261666e-09
"Optix",1.70322598046332e-12,-0.663969961892895,0.369,0.308,3.40645196092664e-09
"ase",2.61752044900612e-12,-0.433487215448766,0.283,0.314,5.23504089801225e-09
"Pal2",5.0862032251652e-12,0.343050937244126,0.407,0.321,1.01724064503304e-08
"capt",7.76375942956497e-12,0.184010470069295,0.176,0.111,1.55275188591299e-08
"OstDelta",7.91444524427994e-12,-0.153717889139584,0.323,0.254,1.58288904885599e-08
"Rpe",9.41060223359877e-12,0.326259866988807,0.279,0.215,1.88212044671975e-08
"ced-6",1.01307607609348e-11,0.173435639779634,0.211,0.153,2.02615215218696e-08
"CD98hc",1.07075883967157e-11,0.169180997815185,0.368,0.296,2.14151767934314e-08
"CG5955",1.09574689221728e-11,-0.207265617606311,0.223,0.247,2.19149378443456e-08
"RpL31",1.12121004078602e-11,-0.458163737994747,0.885,0.855,2.24242008157203e-08
"CG15536",1.85209957947155e-11,-0.108337807916245,0.299,0.253,3.70419915894311e-08
"5-HT2A",1.88566394904828e-11,-0.120602859969936,0.235,0.26,3.77132789809657e-08
"CG13252",2.66434180561481e-11,0.199125383823609,0.321,0.287,5.32868361122961e-08
"CG17454",2.87224178854963e-11,-0.229894308708598,0.219,0.243,5.74448357709926e-08
"CG9336",3.0623664333232e-11,0.105486435314116,0.288,0.245,6.12473286664639e-08
"sca",3.50715992484745e-11,0.89536152553916,0.213,0.121,7.0143198496949e-08
"mld",3.52970880730497e-11,0.373050793985951,0.279,0.229,7.05941761460995e-08
"Sld5",3.7310994471128e-11,0.219657059494033,0.128,0.145,7.4621988942256e-08
"CG9686",1.128686434792e-10,-0.372992353087935,0.312,0.254,2.257372869584e-07
"hkb",1.1541693803578e-10,-0.209372870600199,0.273,0.216,2.30833876071561e-07
"Liprin-gamma",1.15652476695881e-10,-0.336662821299727,0.617,0.516,2.31304953391762e-07
"CG17896",1.67796496233292e-10,0.221031943785142,0.3,0.246,3.35592992466585e-07
"jing",1.74979012467292e-10,-0.118476820576551,0.235,0.255,3.49958024934585e-07
"CG8223",2.38355067550741e-10,0.360064259821343,0.297,0.216,4.76710135101483e-07
"CG34183",2.63618560261969e-10,-0.121135836780964,0.234,0.177,5.27237120523938e-07
"ReepB",3.34750558678165e-10,-0.151446487687183,0.379,0.31,6.69501117356331e-07
"lncRNA:CR43334",4.74638074030592e-10,-0.457193882109608,0.309,0.328,9.49276148061184e-07
"Arpc3A",4.80273859006221e-10,0.101897231617108,0.262,0.279,9.60547718012441e-07
"Acbp2",5.60964682595088e-10,-0.302889315835411,0.338,0.27,1.12192936519018e-06
"NPF",7.95923741489335e-10,-0.123056629854929,0.211,0.139,1.59184748297867e-06
"CG15353",9.4980762767723e-10,0.24347292332765,0.285,0.212,1.89961525535446e-06
"CG4115",1.23943465922945e-09,-0.23431598399507,0.299,0.297,2.47886931845889e-06
"CG2918",2.49811075206326e-09,0.12894057046339,0.312,0.249,4.99622150412652e-06
"svp",2.54432130655385e-09,-1.02373999393325,0.395,0.338,5.0886426131077e-06
"Cys",3.1379070734556e-09,-0.170051916418047,0.26,0.216,6.27581414691119e-06
"Gapdh1",3.46018474970255e-09,-0.398167385278875,0.433,0.448,6.9203694994051e-06
"CG8778",3.7784904714085e-09,0.163638586813908,0.32,0.271,7.556980942817e-06
"Nplp2",5.62763492608728e-09,-0.249039239054063,0.298,0.239,1.12552698521746e-05
"CG9752",5.6414117931828e-09,0.275718666688935,0.291,0.237,1.12828235863656e-05
"GILT1",9.00726473130866e-09,0.189258809315607,0.304,0.266,1.80145294626173e-05
"Cndp2",9.12670918508732e-09,0.100999597876767,0.238,0.258,1.82534183701746e-05
"N",1.34562283395353e-08,0.114440356418032,0.511,0.42,2.69124566790706e-05
"CG15083",1.40479789482926e-08,0.157627782635663,0.263,0.224,2.80959578965852e-05
"RpL40",1.56167533529025e-08,0.147436612160067,0.963,0.915,3.1233506705805e-05
"MsrA",2.10543816379791e-08,0.179207778548119,0.287,0.249,4.21087632759583e-05
"GCS2beta",2.55068845157242e-08,0.382431325919702,0.308,0.245,5.10137690314483e-05
"Traf4",2.70983335975033e-08,-0.256399852842458,0.363,0.305,5.41966671950066e-05
"RpS12",2.78690209163025e-08,-0.118110033852256,0.961,0.9,5.57380418326051e-05
"RpS30",2.99877047816235e-08,-0.213931201295705,0.929,0.862,5.99754095632471e-05
"chinmo",3.02272992907446e-08,-0.235779981021162,0.604,0.489,6.04545985814892e-05
"CG30105",3.03281226557167e-08,0.201169097791334,0.276,0.228,6.06562453114334e-05
"fru",3.43552366617774e-08,-0.779007334404707,0.415,0.436,6.87104733235547e-05
"CG7084",3.96383596760243e-08,-0.150997813944821,0.262,0.266,7.92767193520486e-05
"CG14312",4.31350057128973e-08,-0.174527434146022,0.259,0.21,8.62700114257946e-05
"bab2",6.07150130149554e-08,-0.371225041076664,0.216,0.239,0.000121430026029911
"Set",6.95860586380734e-08,-0.166264845597832,0.494,0.404,0.000139172117276147
"egr",7.93442496130175e-08,-0.10198408225724,0.268,0.232,0.000158688499226035
"cu",1.23149829470989e-07,0.201958504315843,0.312,0.279,0.000246299658941978
"Proc",1.2713212103548e-07,-0.157542879161406,0.266,0.276,0.00025426424207096
"wdp",1.79870814549637e-07,-0.713666093442456,0.304,0.325,0.000359741629099274
"beta-Man",1.90046247423717e-07,0.117657203703805,0.237,0.225,0.000380092494847434
"sif",2.29092868866184e-07,-0.230338490258618,0.192,0.21,0.000458185737732367
"Frq1",3.13692789207415e-07,-0.16161080522206,0.345,0.272,0.00062738557841483
"Shmt",4.04111183444306e-07,0.24403967734507,0.216,0.168,0.000808222366888612
"CG43394",4.32271080116461e-07,0.136588891162916,0.233,0.265,0.000864542160232922
"lncRNA:CR33938",4.60459866188296e-07,-0.872819268841548,0.29,0.239,0.000920919732376591
"Nep1",4.70963045980884e-07,0.125698709793898,0.284,0.26,0.000941926091961768
"aos",4.83719736890153e-07,0.133866123542217,0.247,0.204,0.000967439473780306
"Picot",5.07833030192855e-07,-0.100638985663781,0.277,0.233,0.00101566606038571
"Galphai",7.48641717994965e-07,-0.254456015923334,0.774,0.761,0.00149728343598993
"grn",7.88247105572434e-07,-1.36062816884599,0.315,0.267,0.00157649421114487
"CG5787",8.08221503052032e-07,0.125350028907579,0.224,0.172,0.00161644300610406
"fne",8.63681965798044e-07,-0.204856785787624,0.644,0.545,0.00172736393159609
"RnrS",1.01600351693992e-06,0.733563521204412,0.301,0.247,0.00203200703387983
"mirr",1.03356751601569e-06,-0.635713067163109,0.308,0.253,0.00206713503203139
"CG11790",1.25473750714262e-06,0.16283101991828,0.176,0.186,0.00250947501428524
"Smn",1.33633708683006e-06,0.267421130863546,0.257,0.204,0.00267267417366011
"Akr1B",1.51144998812776e-06,-0.106817594277033,0.273,0.293,0.00302289997625553
"CG31221",1.55592823267229e-06,0.122173926396123,0.431,0.364,0.00311185646534457
"GstE2",1.62315317225436e-06,-0.108070394002053,0.273,0.234,0.00324630634450873
"hth",1.87750629696476e-06,-0.422456816729226,0.499,0.491,0.00375501259392953
"Dgp-1",1.91375029007631e-06,0.26671722693871,0.307,0.269,0.00382750058015261
"Hsp26",1.97601377722729e-06,-0.348070480508355,0.643,0.686,0.00395202755445458
"MSBP",2.11479346169101e-06,-0.10215043987487,0.171,0.181,0.00422958692338203
"Ddc",2.13939819812414e-06,-0.125150635575823,0.277,0.243,0.00427879639624829
"CG4570",2.16765558159228e-06,0.480356487495999,0.243,0.177,0.00433531116318457
"tup",2.30719431888598e-06,-0.116894455774839,0.299,0.261,0.00461438863777195
"nab",2.39104808376141e-06,0.10275120590745,0.248,0.205,0.00478209616752281
"Gabat",2.60118962508069e-06,-0.162806531248663,0.218,0.169,0.00520237925016137
"amon",2.79986803845897e-06,0.120641704722642,0.242,0.187,0.00559973607691795
"abd-A",3.38155101034284e-06,-0.364485592746814,0.221,0.224,0.00676310202068568
"Ms",3.45834019474771e-06,-0.195087882194597,0.274,0.223,0.00691668038949541
"trr",3.55054991476119e-06,0.207361305108508,0.271,0.223,0.00710109982952238
"BubR1",3.90064340324338e-06,0.207991398740918,0.223,0.236,0.00780128680648676
"Fer1HCH",5.60742130700097e-06,-0.47924751172058,0.391,0.399,0.0112148426140019
"ITP",6.04320220274464e-06,-0.10770575359671,0.294,0.245,0.0120864044054893
"sta",7.27904100855203e-06,-0.117947286956713,0.958,0.886,0.0145580820171041
"retn",7.99155512388747e-06,-0.370283702066051,0.226,0.207,0.0159831102477749
"Fer2LCH",8.30019948425766e-06,-0.424473171071503,0.732,0.693,0.0166003989685153
"CG4250",8.83266358373235e-06,0.540828283050588,0.304,0.261,0.0176653271674647
"E23",9.01024303717273e-06,-0.277775776983662,0.3,0.252,0.0180204860743455
"sgl",1.09969804527521e-05,-0.114619904946886,0.312,0.279,0.0219939609055042
"NetB",1.18208288381156e-05,-0.234364831055085,0.236,0.24,0.0236416576762313
"CG2926",1.19066641567257e-05,0.170774146166091,0.371,0.31,0.0238133283134513
"borr",1.21330327591981e-05,0.237490968890496,0.262,0.27,0.0242660655183963
"baz",1.64569530980302e-05,-0.145910612279725,0.516,0.471,0.0329139061960604
"Rtnl1",1.68238135933462e-05,-0.109110624632568,0.319,0.266,0.0336476271866925
"Aldh",1.80906392229048e-05,0.519325436490901,0.247,0.236,0.0361812784458095
"CG17032",2.14503311906278e-05,0.141439466907211,0.236,0.204,0.0429006623812557
"CG13067",2.23932261237994e-05,-0.285085467403636,0.313,0.274,0.0447864522475988
"CG30197",2.65347573917891e-05,-0.131051678130282,0.224,0.233,0.0530695147835783
"mad2",3.14432863893788e-05,0.120049745807106,0.334,0.291,0.0628865727787575
"Chd1",4.43774171251729e-05,-0.112215518467496,0.31,0.268,0.0887548342503459
"MRG15",6.0266203376656e-05,0.227664170763817,0.344,0.283,0.120532406753312
"CG31548",8.52776210241196e-05,0.179079220795193,0.231,0.19,0.170555242048239
"robo2",8.53756128995762e-05,-0.163816104438696,0.324,0.275,0.170751225799152
"CG32532",0.000102128812785237,-0.159701492540341,0.316,0.29,0.204257625570475
"kn",0.000111476206378118,-0.659009520469121,0.299,0.251,0.222952412756235
"Uhg2",0.000128413419974546,-0.213199557433554,0.24,0.253,0.256826839949092
"Ssrp",0.000130413042147166,0.608399715488703,0.346,0.27,0.260826084294332
"lncRNA:CR31386",0.000143459529541689,-1.27065469796604,0.325,0.333,0.286919059083377
"Idi",0.000151594711021024,-0.233813483028623,0.265,0.223,0.303189422042048
"Nup54",0.000179003768935254,0.12360486091398,0.271,0.235,0.358007537870507
"ptc",0.000221803914494422,-0.262997609973012,0.324,0.281,0.443607828988844
"RpL28",0.000332642711925981,-0.302775158809762,0.961,0.928,0.665285423851962
"MFS3",0.000394244788800096,-0.24789425921568,0.274,0.275,0.788489577600192
"RpS20",0.000445116594736075,-0.218435458818771,0.955,0.912,0.890233189472149
"RfC4",0.000464869239384166,0.383689404246224,0.283,0.242,0.929738478768332
"CycA",0.00047255028496414,0.266191461256565,0.284,0.282,0.945100569928281
"erm",0.000643817307382219,0.171227764433796,0.236,0.236,1
"ect",0.000913736460895305,-0.11381888789906,0.309,0.287,1
"pnt",0.0010151264013606,-0.12178540643986,0.291,0.265,1
"zfh1",0.00103252800918321,-0.334121742969095,0.295,0.291,1
"CG12355",0.00107187119962725,-0.108404849582483,0.306,0.267,1
"tnc",0.00113482957798678,0.202983169923737,0.317,0.314,1
"RpL27",0.001287385878565,-0.241927142524861,0.924,0.885,1
"CG34155",0.00135918768722802,0.102212856161752,0.285,0.259,1
"Mhc",0.00136407137988066,-0.130040426998265,0.283,0.288,1
"Nxf3",0.00154522724824167,0.114034164640459,0.171,0.128,1
"Cdc6",0.00159415571520847,0.141536147717911,0.253,0.224,1
"HIP",0.00193659892141977,0.111353202252298,0.225,0.231,1
"glu",0.00226892017586523,0.225060784562731,0.315,0.265,1
"RpL23",0.00241226217655548,-0.201334337780132,0.971,0.945,1
"hbn",0.00259300357441078,0.491047147898304,0.32,0.321,1
"hbs",0.00274534297452654,0.57443716798356,0.269,0.241,1
"RpS23",0.00287079763718083,-0.184103494058546,0.922,0.852,1
"Hmx",0.00309212982584579,-0.965071414411201,0.365,0.368,1
"msd1",0.00321936367670773,0.547112053632065,0.194,0.177,1
"CG5174",0.00342600680007242,0.33155795200859,0.234,0.184,1
"mRpS30",0.00352253543952941,0.272300692338562,0.273,0.233,1
"klg",0.0038538363367527,-0.325193015432504,0.302,0.3,1
"RpL24",0.00399941740234862,-0.333968402890275,0.884,0.836,1
"RpS27",0.00404832592985426,-0.145276901982972,0.991,0.97,1
"dpn",0.00410883052154773,0.429260740609338,0.255,0.215,1
"MFS9",0.00483505883651607,-0.380842874155893,0.341,0.342,1
"RpS25",0.00525894309035649,-0.117878141666016,0.992,0.979,1
"twit",0.00539257591275504,-0.13418257979478,0.293,0.245,1
"ft",0.00623095540967964,0.384045670382084,0.292,0.273,1
"Msr-110",0.00699872775102486,0.174886601155168,0.243,0.248,1
"BthD",0.00804306055010787,0.1468185121683,0.215,0.181,1
"Six4",0.00828294598633855,-0.497562389447757,0.268,0.239,1
"Nsun2",0.00839166367042912,0.207951200009294,0.27,0.23,1
"hoip",0.00864113545415286,-0.4329150410345,0.336,0.34,1
"dysc",0.00900313350988044,0.229840978566384,0.309,0.268,1
