"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"lncRNA:CR31386",0,-3.01003653767679,0.333,0.956,0
"Syp",0,-3.26173661677557,0.343,0.923,0
"Hsp27",0,-1.56849141998988,0.837,1,0
"fru",0,-1.51172255402891,0.436,0.972,0
"lncRNA:CR46003",0,-1.51741193501107,0.378,0.941,0
"CycB3",1.55558264734346e-296,-1.58769515663006,0.167,0.702,3.11116529468691e-293
"wdp",3.60846376882925e-292,-1.17166101827281,0.325,0.837,7.2169275376585e-289
"Rcc1",5.46025874886107e-292,-1.34523786246601,0.203,0.743,1.09205174977221e-288
"IntS11",4.32814197126591e-289,-1.53558659732007,0.294,0.759,8.65628394253181e-286
"Prosalpha6",6.50113397106109e-288,-1.15946140826,0.284,0.872,1.30022679421222e-284
"Pen",2.05658341113403e-286,-1.23835122029476,0.82,0.999,4.11316682226806e-283
"HnRNP-K",5.00065223448099e-285,-1.39088512682061,0.436,0.958,1.0001304468962e-281
"nop5",9.08191374016696e-282,-1.13580132332945,0.255,0.829,1.81638274803339e-278
"Mcm7",3.07063451902495e-280,-1.5377602738436,0.413,0.931,6.14126903804989e-277
"CG42806",9.8352233217913e-280,-1.41134759742692,0.375,0.903,1.96704466435826e-276
"dUTPase",1.48367085936558e-274,-1.20157039518063,0.334,0.941,2.96734171873117e-271
"betaTub56D",3.28713469241083e-274,-1.18930853266669,0.971,1,6.57426938482167e-271
"CycE",1.8600807282555e-270,-1.46772814819476,0.36,0.902,3.720161456511e-267
"Moe",1.25186872611622e-264,-1.19877424315783,0.319,0.872,2.50373745223244e-261
"dpa",5.24626548577132e-255,-1.33784258472194,0.322,0.786,1.04925309715426e-251
"mnd",5.42859231618111e-253,-1.09072112482064,0.315,0.864,1.08571846323622e-249
"Ran",6.46867802302742e-252,-1.36825158770913,0.506,0.973,1.29373560460549e-248
"mRpL34",1.46618586687068e-249,-1.18152769788734,0.393,0.928,2.93237173374136e-246
"Hsp23",7.15549207537121e-246,-1.32659102172472,0.364,0.902,1.43109841507424e-242
"DNApol-alpha60",5.42601426025504e-243,-1.02916175372424,0.137,0.573,1.08520285205101e-239
"Pex7",3.88918044928216e-242,-1.07635838726354,0.364,0.823,7.77836089856432e-239
"SpdS",5.65349524213191e-234,-1.01186097838564,0.168,0.593,1.13069904842638e-230
"lncRNA:CR33938",1.65316740297261e-232,-1.7998463278714,0.239,0.806,3.30633480594521e-229
"Ntf-2",4.15491147779064e-232,-1.02324448567289,0.346,0.89,8.30982295558128e-229
"Pglym78",1.28260219091435e-231,-0.908450505569269,0.331,0.829,2.5652043818287e-228
"grh",3.00880861599807e-231,-1.22646702444383,0.57,0.993,6.01761723199614e-228
"Mob2",9.36147532970138e-231,-0.766068106813968,0.197,0.644,1.87229506594028e-227
"msd1",8.77902176649399e-230,-0.90938084532051,0.177,0.631,1.7558043532988e-226
"CG14434",1.27302711787757e-228,-0.787092040785857,0.301,0.774,2.54605423575515e-225
"svp",1.69060311646788e-224,-0.878469064043563,0.338,0.858,3.38120623293576e-221
"Oatp74D",2.65637321540466e-220,-1.74772749777019,0.243,0.713,5.31274643080932e-217
"klu",1.00534426419336e-216,-0.710098356854918,0.257,0.719,2.01068852838672e-213
"geminin",1.75254141768922e-215,-0.827300392839368,0.218,0.676,3.50508283537844e-212
"Aldh",3.70524708017351e-214,-0.874971056802744,0.236,0.693,7.41049416034702e-211
"GstD1",7.50588896156511e-213,-1.00335493159393,0.365,0.799,1.50117779231302e-209
"Gdh",1.85718808670592e-209,-0.797015827116396,0.305,0.725,3.71437617341183e-206
"CG13690",1.51215536391577e-208,-1.13666863267254,0.307,0.68,3.02431072783154e-205
"Fkbp39",6.69216775984831e-208,-1.15082550900716,0.464,0.956,1.33843355196966e-204
"eEF1delta",1.61139650560473e-206,-0.662938519544767,0.338,0.832,3.22279301120947e-203
"Cse1",5.49679279051598e-203,-0.764653961664026,0.228,0.71,1.0993585581032e-199
"stg",5.94175824917109e-202,-1.15977234505021,0.799,0.997,1.18835164983422e-198
"p23",9.9408271657224e-199,-1.11196572226234,0.524,0.983,1.98816543314448e-195
"tai",1.94935663131156e-196,-0.880332047687338,0.43,0.932,3.89871326262311e-193
"cl",1.98118216333941e-196,-0.628175579697044,0.272,0.736,3.96236432667881e-193
"Hat1",1.23991430937447e-195,-1.44847014732376,0.316,0.745,2.47982861874895e-192
"mira",1.26577572488611e-192,-1.02704743405492,0.267,0.801,2.53155144977222e-189
"Jafrac1",9.12863791238464e-191,-1.00372615134143,0.689,0.995,1.82572758247693e-187
"CG11267",1.67440490099201e-188,-1.06687290181321,0.351,0.86,3.34880980198403e-185
"wal",2.36713438621972e-186,-0.483393262587147,0.17,0.557,4.73426877243943e-183
"l(2)37Cc",1.24132584542688e-185,-0.639778537423689,0.252,0.633,2.48265169085376e-182
"Tollo",7.00507469880348e-185,-1.1496078873411,0.281,0.717,1.4010149397607e-181
"PCNA",1.55148974990867e-183,-1.07541669289829,0.315,0.808,3.10297949981733e-180
"Prps",2.65259976513048e-183,-0.78309538784841,0.321,0.742,5.30519953026095e-180
"Bacc",2.90308178402075e-182,1.56386504248634,0.895,0.951,5.8061635680415e-179
"lncRNA:CR30009",3.31392976888638e-180,-0.879692450604113,0.447,0.924,6.62785953777277e-177
"SNRPG",2.13559303354591e-178,-0.928916831148547,0.616,0.985,4.27118606709182e-175
"CG10939",6.04545143187013e-178,-1.54309836800614,0.198,0.635,1.20909028637403e-174
"CG7834",8.54178698957202e-177,-0.617880501058262,0.242,0.625,1.7083573979144e-173
"rho-7",1.10252101336644e-175,-0.540797558568391,0.151,0.495,2.20504202673288e-172
"Nop60B",6.48271291106381e-174,-0.944265316413181,0.352,0.83,1.29654258221276e-170
"CG14545",1.04333603610361e-172,-0.868383247050196,0.129,0.487,2.08667207220722e-169
"ytr",9.36422203634641e-171,-1.17683826838193,0.236,0.729,1.87284440726928e-167
"BthD",8.05224150183717e-169,-0.800281590594695,0.181,0.541,1.61044830036743e-165
"Dph5",1.85175535599059e-168,-0.69447282335772,0.233,0.63,3.70351071198118e-165
"Prosbeta2",1.34427711848626e-162,-0.418342810855196,0.308,0.771,2.68855423697252e-159
"CG6701",1.72275556439451e-160,-0.501218974565905,0.345,0.76,3.44551112878902e-157
"Cwc25",2.82876410841691e-160,-0.734358202866479,0.207,0.597,5.65752821683383e-157
"Gapdh1",5.95491485843686e-160,-0.575840012544903,0.448,0.899,1.19098297168737e-156
"CG12496",5.44820792478199e-158,-1.08785923941834,0.192,0.52,1.0896415849564e-154
"E(spl)mgamma-HLH",7.00151069728024e-158,-0.832482513219936,0.498,0.929,1.40030213945605e-154
"CG2865",1.21156763008034e-153,-0.437401428274076,0.282,0.687,2.42313526016067e-150
"ND-B17.2",1.41181525573e-153,-0.524938970497294,0.304,0.734,2.82363051145999e-150
"Sf3b5",2.08395048440758e-153,-0.898154798266089,0.365,0.82,4.16790096881516e-150
"HP4",2.79115099234706e-153,-0.847271909991436,0.352,0.805,5.58230198469413e-150
"Rbfox1",9.95604448083502e-153,1.54291866232394,0.923,0.976,1.991208896167e-149
"lncRNA:CR43264",1.3593688382137e-152,-0.569174046081956,0.262,0.597,2.71873767642739e-149
"TppII",4.54163258330897e-152,-0.488486897692416,0.15,0.46,9.08326516661794e-149
"Nup205",3.33781949205891e-151,-0.863677516539126,0.203,0.545,6.67563898411783e-148
"Cyt-b5",5.2684773298568e-151,-0.916143017760369,0.224,0.717,1.05369546597136e-147
"path",6.17258631476121e-151,-0.478286829668022,0.392,0.787,1.23451726295224e-147
"His3.3A",9.38103225030076e-151,-0.88357177674664,0.648,0.988,1.87620645006015e-147
"Nop56",3.95443229456624e-150,-0.845138232613415,0.308,0.751,7.90886458913248e-147
"lncRNA:roX1",1.52413805434155e-149,-0.852325648560427,0.579,0.981,3.04827610868311e-146
"br",4.30511125260786e-149,-0.260530348882195,0.244,0.671,8.61022250521572e-146
"CG4038",1.94801259354394e-148,-0.929370349570759,0.305,0.726,3.89602518708789e-145
"RabX1",7.37726315814206e-147,-0.208918518355278,0.204,0.552,1.47545263162841e-143
"Ahcy",2.72920453505681e-146,-0.720771345280976,0.269,0.633,5.45840907011362e-143
"CG1648",5.78579718580443e-146,0.343383678420982,0.269,0.032,1.15715943716089e-142
"AP-2sigma",2.55341401127531e-143,-0.151997079189053,0.196,0.542,5.10682802255062e-140
"RPA3",2.78152210930354e-142,-0.533324817092078,0.348,0.723,5.56304421860708e-139
"CycA",3.14954670945652e-140,-1.03741272250084,0.282,0.695,6.29909341891303e-137
"CG4115",2.39975587606362e-139,0.225965200144901,0.297,0.067,4.79951175212724e-136
"CG3663",2.58052219943221e-139,-0.372154014263373,0.181,0.482,5.16104439886442e-136
"Tsp42Ee",3.36507151675041e-139,-0.234913222563055,0.286,0.695,6.73014303350082e-136
"noc",3.43865182106306e-139,-0.427158060576726,0.312,0.639,6.87730364212612e-136
"Hsp26",2.56781908142845e-138,-0.556672268010603,0.686,0.997,5.13563816285691e-135
"lncRNA:CR34335",3.71354724490043e-138,0.546704289489201,1,1,7.42709448980086e-135
"CG3226",2.35408432280419e-137,-0.32179159284181,0.339,0.686,4.70816864560838e-134
"CG9657",2.51488173179253e-135,0.180816612202064,0.267,0.041,5.02976346358507e-132
"snRNA:U12",4.3268373058355e-135,-0.539797169786626,0.22,0.513,8.65367461167099e-132
"MRG15",1.58392619863431e-133,-0.288142542117786,0.283,0.616,3.16785239726862e-130
"Prosalpha4",2.02543224702451e-133,-0.300006379811558,0.232,0.647,4.05086449404902e-130
"Mvd",2.33486830093279e-133,-0.180516600831096,0.075,0.341,4.66973660186559e-130
"l(2)k01209",3.02519951278323e-132,-0.706873030610222,0.224,0.501,6.05039902556646e-129
"P32",6.4593512784773e-132,-0.609369216982938,0.284,0.603,1.29187025569546e-128
"stau",8.5544476435615e-132,-1.09260016649007,0.212,0.64,1.7108895287123e-128
"mtSSB",2.54130741183116e-131,-1.03215921374386,0.221,0.654,5.08261482366232e-128
"SP1173",3.80228444888582e-131,-0.697518250084061,0.259,0.629,7.60456889777165e-128
"RpS6",9.04334537761649e-131,-0.669970403742517,0.656,0.992,1.8086690755233e-127
"jigr1",1.69521203570461e-130,-0.684482647453015,0.452,0.915,3.39042407140923e-127
"Ufm1",9.33004384713303e-130,-0.563852336474556,0.253,0.556,1.86600876942661e-126
"DIP-alpha",1.47062694348922e-129,0.105908710548069,0.267,0.048,2.94125388697844e-126
"scu",2.54423545128955e-129,-0.503849136672566,0.242,0.587,5.08847090257911e-126
"NHP2",6.00022848534011e-129,-0.745647706221811,0.252,0.712,1.20004569706802e-125
"mEFTs",5.39371107590406e-128,-1.47600791972709,0.25,0.631,1.07874221518081e-124
"eEF2",7.88891829476663e-128,-0.646806360650464,0.444,0.917,1.57778365895333e-124
"lncRNA:CR43334",8.39535716122409e-128,-0.812822343978986,0.328,0.719,1.67907143224482e-124
"CG4281",3.62181444960111e-127,-0.374685793748508,0.152,0.456,7.24362889920222e-124
"Nap1",4.97162358901654e-127,-0.662664243026247,0.432,0.906,9.94324717803309e-124
"Rpn9",7.29293939918451e-127,-0.601508137772912,0.34,0.721,1.4585878798369e-123
"CG6712",7.73091934274441e-126,-0.534172643237754,0.323,0.707,1.54618386854888e-122
"AP-2mu",1.01526932397928e-125,-0.471371210643575,0.173,0.467,2.03053864795857e-122
"yuri",7.3711636832175e-125,0.140357722554218,0.294,0.083,1.4742327366435e-121
"Glo1",7.49196631446904e-125,-0.708044561398283,0.148,0.569,1.49839326289381e-121
"wac",1.46558988309584e-124,-0.368513613609259,0.267,0.579,2.93117976619167e-121
"Eip75B",2.1162703075157e-124,0.102970551584917,0.226,0.574,4.2325406150314e-121
"sdk",6.99423553066579e-124,-0.271495676697834,0.183,0.482,1.39884710613316e-120
"eIF6",3.02993257265188e-123,-0.332744670210287,0.255,0.564,6.05986514530376e-120
"heph",6.13736750311744e-123,-0.218877701981976,0.27,0.708,1.22747350062349e-119
"RanGAP",6.93275667943883e-122,-0.266308996297694,0.282,0.601,1.38655133588777e-118
"fax",4.74856866928155e-121,1.26186126530517,0.896,0.967,9.4971373385631e-118
"Scsalpha1",6.54597821852585e-121,-0.238782819056496,0.244,0.587,1.30919564370517e-117
"CG13305",1.09362793754792e-118,-1.13915589548811,0.293,0.684,2.18725587509584e-115
"Incenp",2.85185898874883e-118,-0.555749532235644,0.206,0.556,5.70371797749767e-115
"Swim",1.19684519882878e-117,0.149176365820755,0.279,0.075,2.39369039765756e-114
"CG14441",5.93824005857706e-117,-0.186466731453309,0.122,0.367,1.18764801171541e-113
"Chrac-16",1.3235234231783e-116,-0.623218401417741,0.257,0.606,2.64704684635659e-113
"Chrac-14",6.01736389473198e-115,-0.789271824485049,0.241,0.642,1.2034727789464e-111
"yps",3.9589965264119e-114,-0.536995063709781,0.378,0.862,7.91799305282379e-111
"hdc",1.69137863708111e-113,1.75631255700945,0.812,0.922,3.38275727416223e-110
"eg",1.69691618814173e-113,-1.3460209854068,0.297,0.59,3.39383237628345e-110
"Echs1",3.49523094699998e-113,-0.196235156218848,0.191,0.454,6.99046189399997e-110
"mad2",5.45460310414665e-113,-0.480243062139462,0.291,0.592,1.09092062082933e-109
"CG30159",1.82334880242097e-111,-0.102101935629654,0.166,0.458,3.64669760484195e-108
"ATPCL",2.57356170121152e-111,-0.273051052665999,0.136,0.427,5.14712340242305e-108
"CG12290",3.18286879804509e-111,0.185297392066409,0.242,0.035,6.36573759609018e-108
"EndoA",1.53057722459687e-110,0.103099669542613,0.236,0.597,3.06115444919373e-107
"Nxt1",1.67044966672831e-110,-0.30174496983667,0.315,0.685,3.34089933345662e-107
"CG34132",2.35514161062066e-110,-0.642538295029518,0.257,0.649,4.71028322124132e-107
"SmE",4.91036662514092e-110,-0.525198224208353,0.413,0.859,9.82073325028183e-107
"msb1l",3.53437481565967e-109,-0.281850286590051,0.202,0.503,7.06874963131933e-106
"Chd64",4.63570663522729e-109,-0.519270447539468,0.211,0.501,9.27141327045458e-106
"nkt",6.24128814542844e-109,0.219457465038548,0.241,0.037,1.24825762908569e-105
"RpL34a",1.08216526654585e-108,-0.215972111868164,0.441,0.869,2.1643305330917e-105
"Sld5",1.37934276523196e-106,-0.284583274595501,0.145,0.411,2.75868553046391e-103
"CG33494",1.69079774640035e-106,-0.155530379301354,0.087,0.311,3.38159549280069e-103
"Ssrp",6.00816340455941e-106,-0.717976913727039,0.27,0.696,1.20163268091188e-102
"Jheh2",6.51182388136233e-106,-0.62822671195034,0.248,0.505,1.30236477627247e-102
"Taldo",9.61557178194771e-106,-0.71550163398967,0.212,0.566,1.92311435638954e-102
"CG12708",1.3652299339035e-105,-0.942562177726102,0.293,0.586,2.73045986780699e-102
"Hex-A",3.66879283758897e-105,-0.200933788188228,0.407,0.837,7.33758567517795e-102
"elB",2.97045997241461e-104,-0.615304305943442,0.387,0.679,5.94091994482921e-101
"RpS27",7.5364645034312e-104,0.794747700687704,0.97,0.997,1.50729290068624e-100
"kst",8.5836056615889e-104,-0.444608589265625,0.316,0.57,1.71672113231778e-100
"tap",1.74599662581153e-103,0.932957275394168,0.316,0.1,3.49199325162306e-100
"CG9065",6.67924053258353e-102,-0.44319180784417,0.275,0.537,1.33584810651671e-98
"Rpn2",1.56442478374606e-100,-0.76885830322732,0.28,0.654,3.12884956749212e-97
"dally",3.51717349922011e-100,0.126391429147055,0.399,0.727,7.03434699844023e-97
"QIL1",8.86779123956014e-100,-0.24078234066483,0.323,0.609,1.77355824791203e-96
"mRpL35",9.47731628272387e-100,-0.412256695792891,0.23,0.467,1.89546325654477e-96
"SmF",2.03215540879718e-99,-0.616649120626504,0.541,0.949,4.06431081759435e-96
"RpL38",3.73274526945613e-99,1.01280832182696,0.93,0.995,7.46549053891227e-96
"CG5721",2.17641404030111e-98,-0.141844741942347,0.148,0.37,4.35282808060222e-95
"CG6388",1.03628191184201e-97,-0.205558081507539,0.207,0.443,2.07256382368403e-94
"RpS29",3.10845707181519e-96,0.816334559171111,0.955,0.996,6.21691414363038e-93
"Nup98-96",3.6266497400395e-96,-0.531233031502046,0.204,0.466,7.25329948007899e-93
"CG7607",4.5287395683785e-96,0.309120905461549,0.275,0.092,9.05747913675699e-93
"CG31869",9.3571192965457e-96,0.329818709091644,0.295,0.106,1.87142385930914e-92
"Nph",2.55871271411494e-95,-0.618793277289305,0.647,0.97,5.11742542822989e-92
"Kank",3.09805030735723e-95,-0.653694291733641,0.263,0.489,6.19610061471446e-92
"vvl",2.08127741145074e-94,-0.191964909259488,0.425,0.828,4.16255482290148e-91
"CBP",3.9347372424324e-94,-0.424330710598966,0.308,0.668,7.86947448486481e-91
"bic",6.22850355432194e-94,-0.403167033484216,0.578,0.976,1.24570071086439e-90
"Shmt",7.59323800704653e-94,-0.565093810729335,0.168,0.436,1.51864760140931e-90
"Fer1",1.6845177143981e-93,0.157527488482841,0.089,0.292,3.36903542879621e-90
"mod",3.55054603959023e-93,-0.490568018578761,0.342,0.712,7.10109207918047e-90
"Blos3",4.62530138986126e-93,-0.415892090131875,0.23,0.464,9.25060277972253e-90
"CG3594",2.57645938074374e-92,-0.32675460310454,0.218,0.451,5.15291876148749e-89
"Fdh",6.11038206127167e-92,-0.418882255899617,0.293,0.577,1.22207641225433e-88
"eEF1gamma",5.85396716528741e-91,-0.423243380127582,0.476,0.889,1.17079343305748e-87
"CG15646",1.25847387471434e-90,-0.856529328373995,0.202,0.483,2.51694774942867e-87
"mid",1.43812254306068e-90,-0.117557938927448,0.258,0.096,2.87624508612137e-87
"CG34232",5.38388102069119e-90,0.143786876026002,0.184,0.027,1.07677620413824e-86
"HipHop",1.97554068513583e-89,-0.464306049765703,0.197,0.46,3.95108137027165e-86
"emb",5.15945803586934e-88,-0.529929354721758,0.757,0.991,1.03189160717387e-84
"arm",7.33862936273774e-88,0.133115992090287,0.193,0.48,1.46772587254755e-84
"CG13920",8.41786655415821e-88,0.163821569827678,0.222,0.48,1.68357331083164e-84
"Tl",1.05574401641635e-87,0.137638856797927,0.131,0.335,2.11148803283271e-84
"Vrp1",2.39879187874874e-87,0.10165186756687,0.126,0.333,4.79758375749748e-84
"sun",3.01029180149246e-87,-0.35523014723833,0.514,0.909,6.02058360298492e-84
"Rpe",3.95608373929213e-87,-0.21955750437563,0.215,0.436,7.91216747858425e-84
"Psn",4.19062482695751e-87,-0.585902425505779,0.27,0.556,8.38124965391502e-84
"RpL41",4.24471400106655e-87,0.413926614261889,1,1,8.48942800213309e-84
"Ald1",1.77381569183071e-86,-0.10633619106165,0.483,0.885,3.54763138366142e-83
"CG1124",2.71266660338741e-86,0.149754497099091,0.221,0.054,5.42533320677482e-83
"Tctp",9.38166324757596e-86,-0.280095997496338,0.514,0.925,1.87633264951519e-82
"Vha44",1.08785674622e-85,-0.1138969504301,0.205,0.466,2.17571349244e-82
"mRpL54",1.12477287193237e-85,-0.715944678248005,0.223,0.513,2.24954574386474e-82
"CG42394",1.56657647626133e-85,0.114612566938469,0.166,0.413,3.13315295252266e-82
"Chd1",2.02364130158282e-85,0.331238797288588,0.268,0.098,4.04728260316564e-82
"tll",2.76370780943577e-85,0.217338134514225,0.195,0.446,5.52741561887155e-82
"betaCOP",2.91246266433453e-85,-0.285249576565744,0.209,0.415,5.82492532866906e-82
"Hsc70-4",5.31084900535589e-85,-0.496268046874621,0.548,0.939,1.06216980107118e-81
"eEF1beta",1.31647244982643e-84,-0.381495167564168,0.621,0.98,2.63294489965285e-81
"beat-IIIc",1.64069282502586e-84,0.457229351328267,0.293,0.121,3.28138565005173e-81
"CCT3",2.82651906734887e-84,-0.649809586793813,0.249,0.627,5.65303813469775e-81
"His2Av",8.32348028963772e-84,-0.506476869549992,0.454,0.921,1.66469605792754e-80
"CCT5",4.20152874111192e-83,-0.559067043974568,0.231,0.618,8.40305748222383e-80
"Rpi",6.70476638225898e-82,-0.619670789752981,0.216,0.534,1.3409532764518e-78
"CG5955",1.89373912628218e-81,0.362407175823096,0.247,0.073,3.78747825256435e-78
"Drat",2.12525089569656e-81,-0.355616266833352,0.631,0.963,4.25050179139313e-78
"CG13067",2.61735645412097e-81,0.391759974862912,0.274,0.1,5.23471290824194e-78
"Cks30A",4.43634188424809e-81,-0.4705972730709,0.208,0.484,8.87268376849618e-78
"DNAlig1",1.77756633717227e-80,-0.456863025806037,0.236,0.438,3.55513267434453e-77
"Pgant9",2.27119130457976e-80,0.159925954387155,0.133,0.323,4.54238260915952e-77
"rdx",6.69627861949294e-80,-0.33538208984658,0.34,0.589,1.33925572389859e-76
"spdo",7.6065725708574e-80,0.504456436071375,0.249,0.088,1.52131451417148e-76
"vig2",1.16045401605037e-79,-0.260888092068281,0.374,0.699,2.32090803210075e-76
"CG4042",1.2029979920557e-78,-0.113293124121405,0.109,0.311,2.40599598411139e-75
"pre-rRNA:CR45845",2.41742139643662e-78,0.312066622263768,0.306,0.648,4.83484279287324e-75
"CG15890",2.81144683871697e-78,0.285429844971762,0.27,0.101,5.62289367743394e-75
"Zir",3.08661596821666e-78,0.181213602327563,0.236,0.071,6.17323193643331e-75
"Inx2",4.41532539988754e-78,0.13287418935149,0.257,0.496,8.83065079977509e-75
"CG3163",6.05929336423714e-78,0.166958510836945,0.245,0.084,1.21185867284743e-74
"CG2614",6.70861310618083e-78,-0.270689318884662,0.198,0.403,1.34172262123617e-74
"pav",7.85012366798002e-78,-0.216887219335113,0.216,0.472,1.570024733596e-74
"Gapdh2",2.12162567750219e-77,-0.113517046421031,0.447,0.851,4.24325135500439e-74
"Coq6",5.33410370645529e-76,-0.211038407472823,0.194,0.377,1.06682074129106e-72
"Diap2",1.2939132668243e-75,-0.534783166196721,0.293,0.506,2.5878265336486e-72
"beat-IIa",1.85311790323343e-75,0.12983588424243,0.289,0.505,3.70623580646686e-72
"r-l",1.71428303286242e-74,-0.20252812181983,0.166,0.363,3.42856606572484e-71
"CG9691",2.59657229951808e-74,0.131550862756293,0.069,0.265,5.19314459903617e-71
"CG13124",3.81430202876988e-74,0.348767045408272,0.27,0.108,7.62860405753975e-71
"GstS1",1.52172768690672e-73,0.175810827067065,0.176,0.364,3.04345537381344e-70
"CG9643",2.73844998144173e-73,-0.213841868117196,0.19,0.394,5.47689996288346e-70
"CG8223",4.00506770355051e-73,-0.659490754602201,0.216,0.566,8.01013540710102e-70
"Hsp83",9.7163876369087e-73,-0.416485976860009,0.566,0.97,1.94327752738174e-69
"Ant2",1.07734012338896e-72,-0.1105653707695,0.24,0.104,2.15468024677793e-69
"mRpL17",1.36679665295191e-72,-0.257253007776262,0.185,0.423,2.73359330590382e-69
"CG9034",1.56118784227379e-72,-0.297526349995693,0.338,0.692,3.12237568454757e-69
"CG8142",2.51351927389052e-72,-0.430118826913766,0.247,0.476,5.02703854778104e-69
"Atpalpha",4.76263997482569e-72,0.124680440784834,0.373,0.793,9.52527994965138e-69
"CG4598",5.22485264817727e-72,-0.228172609437192,0.198,0.38,1.04497052963545e-68
"sgg",6.8908317421205e-72,0.306077277406945,0.285,0.56,1.3781663484241e-68
"zyd",1.64328361355652e-71,0.160128238778986,0.178,0.351,3.28656722711305e-68
"CLIP-190",4.97436700665017e-71,-0.104048157387981,0.207,0.485,9.94873401330034e-68
"Jupiter",7.53999545728686e-70,0.137101544585017,0.407,0.79,1.50799909145737e-66
"CG10527",7.61578318549476e-70,0.301897463777285,0.251,0.089,1.52315663709895e-66
"aurB",8.68679732518938e-70,-0.5280975588617,0.192,0.513,1.73735946503788e-66
"CG43658",1.78315545825994e-69,0.385271975364554,0.229,0.079,3.56631091651989e-66
"Mtpbeta",3.10740330452628e-69,-0.242799682439857,0.254,0.452,6.21480660905256e-66
"CG7379",3.2661650097732e-69,0.125857964297167,0.171,0.345,6.53233001954641e-66
"Rbp6",2.20985864295819e-68,0.300886975941553,0.414,0.751,4.41971728591639e-65
"CG3788",4.56232498518591e-68,-0.391769648850944,0.247,0.474,9.12464997037183e-65
"CG3085",4.89251502849021e-68,-0.318487884913891,0.229,0.129,9.78503005698041e-65
"Sirup",9.19943699746763e-68,0.139944200140104,0.207,0.455,1.83988739949353e-64
"RnrL",3.59728500899612e-67,-0.980323211394258,0.163,0.499,7.19457001799224e-64
"Nlp",7.71070656808684e-67,-0.371123969633191,0.578,0.973,1.54214131361737e-63
"eys",7.88329533842258e-67,0.107881757604504,0.185,0.367,1.57665906768452e-63
"Hsp60A",8.62337959399379e-67,-0.58916510605486,0.164,0.451,1.72467591879876e-63
"Karybeta3",1.117554676456e-65,-0.388539642010574,0.286,0.456,2.235109352912e-62
"Surf4",1.30892719218965e-65,-0.116579086403985,0.203,0.417,2.61785438437931e-62
"Rok",1.85051180484827e-65,-0.192796681108967,0.237,0.538,3.70102360969653e-62
"FBXO11",4.44433337938357e-65,0.458667246940709,0.215,0.427,8.88866675876715e-62
"aru",6.22155045900717e-65,0.130819108738826,0.168,0.354,1.24431009180143e-61
"lncRNA:CR43650",7.50143641039706e-65,-0.990427184671904,0.25,0.522,1.50028728207941e-61
"Ilp2",1.78422693491212e-64,0.348872029844337,0.248,0.438,3.56845386982424e-61
"SPR",1.86302874851455e-64,0.206656467597742,0.194,0.355,3.7260574970291e-61
"Fer1HCH",3.52726976492012e-64,0.265594344034531,0.399,0.702,7.05453952984024e-61
"RhoGAP100F",7.26407939342674e-64,0.279446133466318,0.179,0.368,1.45281587868535e-60
"Lmpt",1.84942722141212e-63,0.228036657216239,0.281,0.139,3.69885444282424e-60
"Pdp1",2.86234259216878e-63,0.160363738737454,0.295,0.534,5.72468518433756e-60
"OtopLc",1.04140961544837e-62,0.184169226438396,0.159,0.313,2.08281923089673e-59
"La",1.05962739112636e-62,-0.597646521803975,0.162,0.503,2.11925478225272e-59
"trol",1.3856891110345e-62,0.12605562041877,0.166,0.34,2.77137822206899e-59
"Pgm1",1.66817543066384e-62,0.165505601317953,0.172,0.369,3.33635086132768e-59
"mamo",2.17988243501886e-62,1.14624646316898,0.233,0.505,4.35976487003772e-59
"Tis11",2.36217411260928e-62,-0.313497105240597,0.316,0.636,4.72434822521856e-59
"Lsd-2",4.37348046332064e-62,0.131832640020957,0.253,0.539,8.74696092664127e-59
"gukh",5.29122699329465e-62,0.109194654176883,0.204,0.381,1.05824539865893e-58
"snu",6.18901194300295e-62,-0.128109576404276,0.227,0.107,1.23780238860059e-58
"jeb",8.34158754920317e-62,0.132236757008851,0.297,0.505,1.66831750984063e-58
"sif",9.34066009023321e-62,0.333714644403621,0.21,0.395,1.86813201804664e-58
"CG34423",1.41656567765642e-61,-0.114311282974223,0.28,0.139,2.83313135531284e-58
"CG13373",1.98659996156669e-61,-0.17596812854643,0.176,0.375,3.97319992313337e-58
"aay",7.58092509630541e-61,0.447935972785315,0.19,0.049,1.51618501926108e-57
"ND-24",1.24413143622846e-60,-0.680864287880863,0.258,0.543,2.48826287245693e-57
"awd",1.36235843196012e-60,-0.287623609851868,0.846,0.997,2.72471686392024e-57
"CG8300",2.01198083619928e-60,0.12491550685171,0.243,0.112,4.02396167239857e-57
"Cow",3.93945166266736e-60,0.124432584394901,0.171,0.327,7.87890332533472e-57
"Non3",1.63340785883383e-59,-0.264044936303582,0.255,0.471,3.26681571766766e-56
"Mmp2",2.23536722046856e-59,0.195573139420599,0.193,0.363,4.47073444093711e-56
"CG1943",2.42765822291474e-59,-0.509804962651171,0.331,0.628,4.85531644582948e-56
"CG1552",3.40471412085887e-59,0.200488083382714,0.168,0.027,6.80942824171775e-56
"CG30105",4.44898939130358e-59,-0.293409512412868,0.228,0.454,8.89797878260716e-56
"JhI-21",1.41095171499747e-58,-0.278537828142008,0.249,0.447,2.82190342999493e-55
"Plp",1.46278878160122e-58,0.146203993603522,0.154,0.037,2.92557756320243e-55
