"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"bowl",0,-2.47661668307926,0.337,0.676,0
"fru",0,-2.47967681588502,0.415,0.806,0
"lncRNA:roX1",5.85186778312942e-288,1.72693692156807,0.707,0.285,1.17037355662588e-284
"ft",2.7025460596723e-283,-2.32295076054006,0.292,0.667,5.40509211934461e-280
"His3.3B",1.13431078578159e-267,0.933093071750991,0.991,0.953,2.26862157156319e-264
"aop",1.03118640153332e-252,-1.75386078154229,0.221,0.601,2.06237280306665e-249
"dally",3.03063430648526e-249,-1.52535256777087,0.59,0.86,6.06126861297052e-246
"Tis11",3.95102619029297e-249,-1.69829021762599,0.429,0.754,7.90205238058594e-246
"RpL41",4.00498499189218e-248,-0.422776142183276,1,1,8.00996998378437e-245
"fog",1.3433869365815e-236,-0.156928346801956,0.043,0.311,2.68677387316299e-233
"lncRNA:CR30009",5.92415147963388e-232,2.31370225147783,0.591,0.292,1.18483029592678e-228
"Hsp27",3.2979744585433e-223,0.708423291938884,0.994,0.974,6.59594891708659e-220
"Brd",8.44775064090588e-223,-2.08521493703508,0.113,0.483,1.68955012818118e-219
"lncRNA:CR45388",2.52736908643093e-214,1.51009915575193,0.819,0.632,5.05473817286186e-211
"heph",3.6142199900498e-214,-1.61793761172997,0.417,0.742,7.2284399800996e-211
"crb",3.42075722887716e-211,-0.779984555262697,0.138,0.412,6.84151445775431e-208
"lncRNA:CR34335",9.59101719906165e-205,0.341831978719069,1,1,1.91820343981233e-201
"CycE",3.31948060683922e-192,1.79116309250389,0.715,0.481,6.63896121367844e-189
"AdamTS-B",4.3534933498012e-189,-1.3068373754914,0.25,0.525,8.70698669960241e-186
"RR48361-transposable-element",5.51825788120326e-189,-0.186172661423329,0.049,0.294,1.10365157624065e-185
"Eip74EF",2.09506994692213e-187,-0.240077019985084,0.04,0.31,4.19013989384426e-184
"E(spl)m3-HLH",2.14185399957692e-187,-2.04306936177693,0.306,0.557,4.28370799915383e-184
"tai",8.83407242733257e-185,-1.13060115567465,0.603,0.856,1.76681448546651e-181
"CG12581",7.66326297705138e-182,-0.628532170294636,0.164,0.409,1.53265259541028e-178
"klu",2.8031725664558e-174,2.27297832695347,0.513,0.282,5.60634513291161e-171
"Ocho",2.23065364402279e-173,-1.77010978695329,0.256,0.513,4.46130728804558e-170
"Cht2",7.3863552016496e-168,-0.314714338134004,0.118,0.352,1.47727104032992e-164
"jbug",8.55378777035661e-167,-1.73306861784421,0.158,0.498,1.71075755407132e-163
"psq",1.19106472564309e-162,-1.09814963458348,0.614,0.84,2.38212945128618e-159
"d",2.66372055495263e-161,-0.641116106084265,0.154,0.391,5.32744110990526e-158
"CG10365",8.91939173983386e-161,-0.326448087475405,0.179,0.396,1.78387834796677e-157
"CG5390",8.04518412697244e-158,-0.147114543355056,0.067,0.304,1.60903682539449e-154
"E(spl)m4-BFM",1.32000999070596e-150,-2.01437566806253,0.263,0.531,2.64001998141193e-147
"mEFTs",4.76919355956109e-149,-0.125851482791148,0.175,0.418,9.53838711912218e-146
"Fas2",1.18780220619355e-145,-1.51035042784112,0.764,0.902,2.37560441238709e-142
"CG4250",5.93881938012103e-145,-1.73908708713925,0.304,0.58,1.18776387602421e-141
"lncRNA:CR43334",1.21633132485042e-143,-1.28473312666367,0.309,0.568,2.43266264970084e-140
"bbg",1.10186057905621e-140,-0.159567291490216,0.127,0.351,2.20372115811242e-137
"CG5359",1.08300216533351e-138,0.18313460315278,0.292,0.123,2.16600433066702e-135
"SIFa",6.6571024732098e-138,0.195504160910956,0.315,0.154,1.33142049464196e-134
"nab",1.32839773484677e-135,0.230967735026839,0.248,0.076,2.65679546969354e-132
"CG12206",8.18489877022688e-134,-0.395620247943155,0.084,0.308,1.63697975404538e-130
"kmr",4.46596744763922e-132,-1.51081676756102,0.383,0.611,8.93193489527844e-129
"Obp99a",2.68007882929485e-129,-1.73423326614425,0.549,0.754,5.3601576585897e-126
"E(spl)mgamma-HLH",5.65263481973778e-129,-0.931819100950113,0.673,0.875,1.13052696394756e-125
"Mmp2",1.53190201741296e-128,-0.5001091223563,0.146,0.379,3.06380403482591e-125
"pnt",5.72762553010668e-128,-1.58898680556649,0.291,0.513,1.14552510602134e-124
"CG13678",4.04559103497938e-126,-0.101325493099632,0.174,0.364,8.09118206995876e-123
"Oatp74D",2.86946921881277e-125,-1.86189214088924,0.4,0.64,5.73893843762555e-122
"bark",1.82106432362673e-124,-0.100339285385748,0.082,0.323,3.64212864725347e-121
"Lmpt",2.93344182326486e-123,-0.176205293978426,0.165,0.359,5.86688364652973e-120
"CG17982",4.53096553501927e-123,0.33531814938328,0.344,0.173,9.06193107003853e-120
"Cap-D2",9.1542707918652e-123,0.161939364450934,0.146,0.351,1.83085415837304e-119
"mgl",2.01866021091832e-118,-1.35475034562104,0.353,0.553,4.03732042183665e-115
"boi",3.80585921372804e-116,-0.36452588979369,0.182,0.375,7.61171842745607e-113
"Sld5",4.83937358805822e-114,0.206864816552204,0.128,0.315,9.67874717611644e-111
"edl",2.36315663649413e-113,0.853076858475501,0.755,0.56,4.72631327298826e-110
"trn",3.25013304607185e-113,0.888390105464031,0.944,0.879,6.50026609214371e-110
"Mcm6",3.92299183141688e-112,0.284861230928749,0.295,0.132,7.84598366283377e-109
"apt",4.86779248807499e-111,0.484657939125389,0.272,0.116,9.73558497614997e-108
"CG6287",1.32007777269163e-110,-0.161352242329129,0.064,0.274,2.64015554538326e-107
"CG42327",1.56289351669143e-109,-0.190243393401914,0.101,0.313,3.12578703338286e-106
"hid",2.76153673223308e-108,-2.25934451551657,0.324,0.562,5.52307346446615e-105
"CG8740",2.41991811445775e-107,-0.117953911907745,0.132,0.338,4.8398362289155e-104
"CG2310",4.59557818896113e-107,-0.285671016590811,0.212,0.381,9.19115637792225e-104
"wb",9.9181529848777e-107,-1.16031286708487,0.21,0.456,1.98363059697554e-103
"nolo",1.60386894890184e-105,-0.100094543907706,0.14,0.325,3.20773789780368e-102
"Shrm",4.36953166428869e-105,-1.17300700846617,0.246,0.436,8.73906332857737e-102
"E(spl)m2-BFM",1.03199153798838e-104,-1.43277160416659,0.314,0.5,2.06398307597676e-101
"PTPMT1",1.43949231054106e-104,-0.145709883062207,0.168,0.363,2.87898462108211e-101
"His3.3A",1.08694006760201e-103,1.01419258046979,0.793,0.682,2.17388013520401e-100
"Tsp42Ea",7.716394209444e-102,-0.10688402826277,0.183,0.343,1.5432788418888e-98
"SP1173",4.82464991179692e-101,-1.059946077894,0.408,0.595,9.64929982359384e-98
"magu",1.5339927334875e-100,-0.234644252304441,0.248,0.124,3.067985466975e-97
"Sarm",1.22503369338103e-97,-0.12734527956603,0.173,0.359,2.45006738676205e-94
"E(spl)m8-HLH",1.94034449972448e-97,-1.19615243379108,0.464,0.683,3.88068899944896e-94
"ASPP",2.57013326983062e-96,-0.786215057986545,0.126,0.37,5.14026653966123e-93
"rad",4.551926044112e-96,0.133707437404187,0.354,0.215,9.10385208822401e-93
"mira",9.666880068053e-96,1.78996201678807,0.438,0.264,1.9333760136106e-92
"HmgD",1.44048885207161e-93,0.627716579412021,0.899,0.813,2.88097770414323e-90
"CG9650",3.49753485609094e-93,1.35884788791085,0.489,0.314,6.99506971218189e-90
"ed",8.00073131170626e-93,-0.621313158868651,0.228,0.465,1.60014626234125e-89
"r-l",1.33539716046835e-92,-0.339363876142812,0.198,0.365,2.67079432093671e-89
"CG3732",3.3717162216492e-92,0.189656699437789,0.281,0.145,6.74343244329839e-89
"CG12708",1.16976230421682e-91,1.85105178555037,0.483,0.374,2.33952460843364e-88
"CG32982",1.87041717336935e-91,-0.835852217398081,0.285,0.467,3.7408343467387e-88
"CG46339",2.36356617847907e-90,-0.631549934669854,0.234,0.393,4.72713235695813e-87
"Tom",9.95454338858126e-90,-1.53481236101361,0.268,0.446,1.99090867771625e-86
"VepD",5.73455665321316e-88,0.366985442646429,0.253,0.122,1.14691133064263e-84
"CycB3",1.73120409026169e-87,0.633589524114347,0.331,0.188,3.46240818052337e-84
"Pyroxd1",4.72519909394174e-87,0.120530492266275,0.142,0.313,9.45039818788348e-84
"dpa",3.54351469463471e-86,0.936434006313074,0.496,0.344,7.08702938926943e-83
"dl",3.65582144492454e-86,-0.17973969386962,0.218,0.371,7.31164288984909e-83
"scu",4.44134633861527e-86,-0.164763663483383,0.227,0.422,8.88269267723054e-83
"Nop56",5.360632469992e-85,-0.687799273626971,0.238,0.479,1.0721264939984e-81
"capt",3.19413317587e-84,0.127094090679083,0.176,0.349,6.38826635174e-81
"RpL39",3.66916671863167e-83,-0.198398824731902,1,1,7.33833343726334e-80
"RpS21",7.99683793549854e-82,-0.399324819038744,0.982,0.995,1.59936758709971e-78
"E(spl)mdelta-HLH",1.15585297983608e-81,-0.723121215094506,0.28,0.428,2.31170595967216e-78
"lncRNA:CR31044",7.86497586863055e-81,0.276272327783067,0.378,0.248,1.57299517372611e-77
"CG6044",5.04491278712963e-80,-1.34360364208476,0.369,0.569,1.00898255742593e-76
"nuf",5.50640834069919e-79,-0.41441654314669,0.161,0.337,1.10128166813984e-75
"Nrg",6.03383482558863e-79,-0.742635266887055,0.776,0.891,1.20676696511773e-75
"T48",8.15945844759832e-78,-0.149528696649256,0.041,0.28,1.63189168951966e-74
"Dgp-1",1.33689649377507e-77,-0.476532698791978,0.307,0.462,2.67379298755015e-74
"CG42342",3.07861452098624e-76,0.108495423235839,0.228,0.399,6.15722904197247e-73
"gukh",1.21004080976729e-75,0.31620362869559,0.292,0.179,2.42008161953459e-72
"mamo",6.82394239561948e-75,0.637215668232678,0.862,0.749,1.3647884791239e-71
"dpp",2.74497570859876e-74,-0.218146839242029,0.073,0.305,5.48995141719752e-71
"lncRNA:CR45242",3.79995864448987e-74,-0.971695181450067,0.258,0.416,7.59991728897973e-71
"CG1358",7.14772824827651e-74,0.138848815757064,0.18,0.36,1.4295456496553e-70
"Spx",1.02609987202904e-73,0.12348615454712,0.315,0.211,2.05219974405808e-70
"mab-21",6.74458209764135e-73,-1.33337151305112,0.409,0.584,1.34891641952827e-69
"CG3594",7.08771488407422e-73,-0.189591139811052,0.274,0.173,1.41754297681484e-69
"AnxB9",2.18186575851473e-72,-0.104444518067018,0.235,0.39,4.36373151702946e-69
"ct",2.42057012780999e-72,-0.645706923031242,0.551,0.749,4.84114025561999e-69
"sprt",9.67633887559187e-72,0.400828800228835,0.316,0.212,1.93526777511837e-68
"slp2",6.45300238612378e-71,0.313423278863308,0.271,0.168,1.29060047722476e-67
"Rok",6.58728391775147e-71,0.123529909430002,0.22,0.411,1.31745678355029e-67
"Rtnl1",1.10897607917078e-70,-0.295433185059188,0.319,0.48,2.21795215834157e-67
"Dph5",1.53390324067292e-70,-0.354706842089649,0.253,0.425,3.06780648134585e-67
"ken",4.05539967343805e-70,0.224735587772415,0.457,0.318,8.11079934687611e-67
