"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ets65A",1.74694704720466e-59,-0.251885424526823,0.079,0.158,3.49389409440932e-56
"SIFa",5.42814391792911e-59,0.181560970614322,0.26,0.092,1.08562878358582e-55
"eg",1.76903534186207e-58,0.355705772495561,0.297,0.141,3.53807068372414e-55
"CG31176",3.27128873320336e-58,-0.395996687013645,0.072,0.156,6.54257746640672e-55
"Mcm7",5.29111184720524e-57,1.24820921810344,0.413,0.216,1.05822236944105e-53
"Nph",1.65827728215181e-56,0.722647093681884,0.647,0.386,3.31655456430363e-53
"smt3",2.29565521330873e-56,0.419446935640405,0.987,0.911,4.59131042661746e-53
"E(spl)m3-HLH",2.31746456307711e-56,0.197191128981688,0.246,0.072,4.63492912615421e-53
"lncRNA:CR44272",4.08499541760627e-56,-2.3758751677355,0.304,0.427,8.16999083521255e-53
"yuri",7.03159069929639e-56,0.184307834160094,0.294,0.14,1.40631813985928e-52
"CG8861",2.92667558350195e-55,-0.113975705042008,0.267,0.104,5.85335116700391e-52
"kn",3.02471072781025e-54,-1.66987051687082,0.251,0.364,6.0494214556205e-51
"Fkbp39",6.71428992867333e-54,0.929873655555616,0.464,0.234,1.34285798573467e-50
"emb",6.92606850824714e-54,0.606070508294237,0.757,0.499,1.38521370164943e-50
"D",8.46521902117266e-54,1.04762764083253,0.394,0.201,1.69304380423453e-50
"Pex7",6.41571352521756e-53,0.785992134868287,0.364,0.204,1.28314270504351e-49
"Cdk1",9.73965066154464e-52,0.454967046822509,0.293,0.109,1.94793013230893e-48
"CG7607",1.02961735285516e-51,-0.205057136803846,0.275,0.124,2.05923470571032e-48
"Ote",2.66555003631578e-51,0.279781900877909,0.279,0.12,5.33110007263156e-48
"ORMDL",8.25760375920313e-51,-0.123775694566588,0.266,0.118,1.65152075184063e-47
"retn",6.20668851917815e-50,0.167216861342962,0.207,0.053,1.24133770383563e-46
"CG2246",6.4456271931197e-50,0.401271204559307,0.35,0.194,1.28912543862394e-46
"Ahcy",4.84427754376774e-49,0.34779314754539,0.269,0.105,9.68855508753548e-46
"Dll",5.88183807762362e-49,0.225170940861258,0.22,0.058,1.17636761552472e-45
"CBP",6.0360080052909e-49,0.779292214252392,0.308,0.125,1.20720160105818e-45
"Ran",6.31097242722837e-49,0.606013512639719,0.506,0.283,1.26219448544567e-45
"Vha36-3",9.09036965789737e-49,-0.117398068469956,0.046,0.108,1.81807393157947e-45
"Adf1",1.79892097843344e-47,0.623634960496728,0.357,0.177,3.59784195686688e-44
"CycE",5.96213226396126e-47,1.47832545073277,0.36,0.168,1.19242645279225e-43
"mod",4.71279746223948e-46,0.555679041204483,0.342,0.163,9.42559492447897e-43
"E23",1.00457832293319e-45,0.272773223275703,0.252,0.089,2.00915664586638e-42
"Hat1",1.01086894712307e-45,0.163026900167015,0.316,0.161,2.02173789424614e-42
"eEF1beta",1.70901054240995e-45,0.552995573621357,0.621,0.397,3.41802108481991e-42
"Cyp1",5.7039227142418e-45,0.598066606482307,0.719,0.466,1.14078454284836e-41
"CG4409",1.31569685262424e-44,-0.178375506712855,0.244,0.095,2.63139370524848e-41
"CG42806",1.39036853821996e-44,0.69482541733099,0.375,0.211,2.78073707643992e-41
"mRpL34",2.2906084349396e-44,0.726849590153798,0.393,0.213,4.58121686987919e-41
"dup",2.83246658343439e-44,0.189461237847932,0.238,0.088,5.66493316686879e-41
"Ts",6.14110827617007e-44,0.278812223091919,0.229,0.075,1.22822165523401e-40
"Fer2LCH",1.76245552526193e-43,0.556062720256453,0.693,0.462,3.52491105052387e-40
"how",2.98590056291619e-43,0.447308504765341,0.291,0.131,5.97180112583239e-40
"Nup205",6.33309483513759e-43,0.19014600433394,0.203,0.055,1.26661896702752e-39
"msd5",6.93615836395906e-43,0.127469894194609,0.229,0.063,1.38723167279181e-39
"CG1943",8.11107243551448e-43,0.632454476683752,0.331,0.162,1.6222144871029e-39
"sick",1.16772527185909e-42,-1.15839920213024,0.216,0.298,2.33545054371818e-39
"Rab6",5.77639435658074e-42,0.201995204885784,0.271,0.116,1.15527887131615e-38
"GstD1",5.79760927974067e-42,0.311703959516579,0.365,0.2,1.15952185594813e-38
"cas",3.24027589791589e-41,0.935290115399185,0.385,0.209,6.48055179583178e-38
"ogre",3.32946561817909e-41,0.601700717976518,0.511,0.307,6.65893123635818e-38
"vig2",1.27465425513683e-40,0.194844284102192,0.374,0.206,2.54930851027365e-37
"sr",1.34414935017436e-40,-0.224702728726626,0.288,0.144,2.68829870034871e-37
"CG14434",3.00354639517974e-40,0.73992942956043,0.301,0.142,6.00709279035949e-37
"Unc-76",4.43924782354076e-40,-0.316966024579827,0.111,0.169,8.87849564708152e-37
"Nop60B",5.9206497108606e-40,0.444056192019432,0.352,0.167,1.18412994217212e-36
"cdc14",8.99472312137598e-40,-0.488104756779313,0.11,0.173,1.7989446242752e-36
"lncRNA:CR31044",1.24799200615083e-39,0.840949275910689,0.279,0.111,2.49598401230167e-36
"Drat",1.2861720803078e-38,0.685004034370606,0.631,0.435,2.57234416061561e-35
"Arc1",3.70312160753086e-38,-0.126169052768375,0.23,0.091,7.40624321506173e-35
"disco-r",3.88277764269432e-38,1.04088310193582,0.299,0.141,7.76555528538865e-35
"CG34325",3.9712159430576e-38,-0.101767289721417,0.194,0.065,7.94243188611521e-35
"CG31869",9.2318210099224e-38,0.286596929279216,0.295,0.15,1.84636420198448e-34
"Antp",1.07141189432225e-37,-1.35662583572585,0.292,0.395,2.1428237886445e-34
"CG13690",4.1473676217535e-37,0.482267460145634,0.307,0.16,8.294735243507e-34
"slp1",5.10662797430331e-37,0.815757764100987,0.353,0.206,1.02132559486066e-33
"spdo",9.33349596027575e-37,0.599549504358491,0.249,0.088,1.86669919205515e-33
"CG15093",2.46006188123868e-36,0.136786345351464,0.291,0.162,4.92012376247736e-33
"CG6701",1.51760789621867e-35,0.940145058781616,0.345,0.19,3.03521579243733e-32
"glu",1.60027909855192e-35,0.605437610552789,0.265,0.114,3.20055819710383e-32
"eIF2beta",1.99998156624146e-35,0.446873966204054,0.698,0.484,3.99996313248291e-32
"E(spl)m4-BFM",2.06036648615901e-35,0.177383463414015,0.281,0.136,4.12073297231802e-32
"dpa",4.58020757096627e-35,0.711413064501237,0.322,0.193,9.16041514193253e-32
"Btk29A",6.75654892730254e-35,-1.45454102594547,0.265,0.35,1.35130978546051e-31
"CG34445",1.14770426926625e-34,-0.144696211421233,0.274,0.136,2.29540853853249e-31
"Ilp5",1.31433753723996e-34,0.404189973604496,0.359,0.213,2.62867507447993e-31
"CG10226",5.60278584871704e-34,-0.10144883980922,0.169,0.047,1.12055716974341e-30
"sta",6.97399697934276e-34,0.45574639118345,0.886,0.692,1.39479939586855e-30
"tap",2.227941158076e-33,0.369543943522035,0.316,0.183,4.455882316152e-30
"CG9691",4.2100688572705e-33,-0.24268875826504,0.069,0.12,8.42013771454101e-30
"RpL34a",4.50356951171725e-33,0.252457739378446,0.441,0.271,9.0071390234345e-30
"noc",5.32867338992307e-33,0.347699532426581,0.312,0.174,1.06573467798461e-29
"nkd",8.31756063308678e-33,-1.22579093523794,0.359,0.442,1.66351212661736e-29
"Hr51",1.51661570650888e-32,-0.254024345971072,0.153,0.195,3.03323141301776e-29
"NetA",1.62773028765171e-32,-0.116462315165244,0.216,0.095,3.25546057530342e-29
"jigr1",4.97578186610295e-32,0.84584322205729,0.452,0.27,9.95156373220589e-29
"CG2918",5.29515309118042e-32,0.246815777620414,0.249,0.111,1.05903061823608e-28
"Hsp68",1.68004476973323e-31,0.901851859442384,0.389,0.219,3.36008953946646e-28
"Hsp23",1.7515588741833e-31,0.425352639217765,0.364,0.191,3.50311774836659e-28
"CG13029",2.12765432571337e-31,0.140635834890544,0.184,0.038,4.25530865142674e-28
"CG11791",2.17434182499324e-31,-0.119636454650347,0.246,0.103,4.34868364998648e-28
"bi",3.69072288325242e-31,0.522334182866885,0.454,0.26,7.38144576650484e-28
"Act57B",3.7178354630562e-31,0.21264808270547,0.257,0.12,7.4356709261124e-28
"CG1764",3.77737191601947e-31,-0.151238364408927,0.26,0.13,7.55474383203894e-28
"Gdh",5.07631975860434e-31,0.202622871496411,0.305,0.16,1.01526395172087e-27
"lncRNA:CR31386",5.82760851648412e-31,1.16413066452161,0.333,0.182,1.16552170329682e-27
"CG11180",8.61624983219997e-31,0.258907990128783,0.262,0.132,1.72324996643999e-27
"svp",6.79495021975413e-30,0.541930268714282,0.338,0.182,1.35899004395083e-26
"MRG15",9.84775389921023e-30,0.323443477373987,0.283,0.142,1.96955077984205e-26
"mab-21",1.15992906255387e-29,-0.12833052304195,0.298,0.16,2.31985812510774e-26
"His3.3B",1.74821856782073e-29,0.370658455348488,0.886,0.724,3.49643713564147e-26
"Hsc70-4",3.33933225775165e-29,0.386789592215066,0.548,0.345,6.67866451550331e-26
"CG4250",4.27142783651905e-29,0.3720041311754,0.261,0.128,8.5428556730381e-26
"rept",4.36863648980769e-29,0.270064268408111,0.242,0.105,8.73727297961538e-26
"Had1",4.82838762540897e-29,-0.110295316529762,0.048,0.119,9.65677525081794e-26
"MED14",8.88049637786735e-29,0.11552566504444,0.271,0.139,1.77609927557347e-25
"sprt",9.59419161356853e-29,1.0641118962222,0.341,0.179,1.91883832271371e-25
"Ntan1",1.2655233258353e-28,-0.116588226643507,0.266,0.137,2.5310466516706e-25
"ken",1.90826289046235e-28,1.17920209860218,0.32,0.175,3.8165257809247e-25
"eEF1gamma",3.13830051362767e-28,0.264901981804494,0.476,0.293,6.27660102725534e-25
"CG11417",3.31541192480264e-28,0.304281208593051,0.258,0.133,6.63082384960528e-25
"CG7011",7.91040674695948e-28,-0.238698524816685,0.205,0.069,1.58208134939189e-24
"Jheh2",8.23831239154124e-28,0.230772343931717,0.248,0.11,1.64766247830825e-24
"mspo",8.29312064129358e-28,0.159604573516179,0.381,0.221,1.65862412825872e-24
"Orcokinin",8.87057067318437e-28,-0.285480414627314,0.108,0.151,1.77411413463687e-24
"cu",1.1699867519789e-27,0.154078582281405,0.279,0.14,2.33997350395781e-24
"lncRNA:CR33938",2.50185544070797e-27,1.25972421144101,0.239,0.055,5.00371088141595e-24
"Aldh",3.81085264648501e-27,0.264546022960781,0.236,0.096,7.62170529297002e-24
"nemy",4.43940806314597e-27,0.158415948593716,0.237,0.12,8.87881612629193e-24
"wdp",4.5756642789132e-27,0.562402488639218,0.325,0.198,9.15132855782639e-24
"Syb",8.44464520550019e-27,0.312063814080452,0.253,0.111,1.68892904110004e-23
"pyd",1.16937997571588e-26,0.402661158439998,0.315,0.174,2.33875995143176e-23
"Psn",2.02443368156951e-26,0.174219311675381,0.27,0.144,4.04886736313902e-23
"gukh",2.13596670402551e-26,0.30888580397585,0.204,0.052,4.27193340805103e-23
"CG7028",2.26617489455264e-26,0.208614506868789,0.271,0.13,4.53234978910528e-23
"rdx",2.36157789161022e-26,0.349652454729589,0.34,0.204,4.72315578322045e-23
"Tsp42Ee",3.16575536149572e-26,-0.119579664250721,0.286,0.14,6.33151072299144e-23
"RpS6",3.2434482377332e-26,0.403335329623463,0.656,0.466,6.4868964754664e-23
"alphaTub84B",3.52031890559263e-26,0.349544154863644,0.787,0.578,7.04063781118525e-23
"sun",8.49190511198329e-26,0.173786668928165,0.514,0.34,1.69838102239666e-22
"RpS29",1.05140602605642e-25,-0.282547886571106,0.955,0.944,2.10281205211285e-22
"RapGAP1",1.20944180829006e-25,0.561010451665597,0.424,0.263,2.41888361658013e-22
"Cyp28a5",1.23850811762938e-25,-0.107432240844864,0.248,0.121,2.47701623525875e-22
"RanGAP",1.3741770202977e-25,0.653603870860344,0.282,0.14,2.74835404059541e-22
"mRpL18",1.38136397480393e-25,0.15441272936628,0.274,0.153,2.76272794960787e-22
"Nrg",1.43161355387541e-25,0.461647877814959,0.812,0.651,2.86322710775083e-22
"CG7182",1.70975200675228e-25,0.245383606228626,0.264,0.147,3.41950401350457e-22
"Hmx",3.95031293375946e-25,0.623217020610563,0.368,0.228,7.90062586751891e-22
"CG43658",4.50128233657461e-25,0.114950656541795,0.229,0.107,9.00256467314922e-22
"bic",4.82817188660089e-25,0.224380406426396,0.578,0.393,9.65634377320179e-22
"RpL38",5.43672912191332e-25,-0.235157470482381,0.93,0.946,1.08734582438266e-21
"Rgk1",8.13374974972836e-25,0.208750182658169,0.32,0.201,1.62674994994567e-21
"akirin",1.00020236790193e-24,0.404643184732317,0.341,0.192,2.00040473580386e-21
"Pgant9",1.3347471526663e-24,-0.115146363253116,0.133,0.161,2.66949430533259e-21
"shg",1.67402970787241e-24,0.455604012040254,0.278,0.139,3.34805941574483e-21
"RpL3",2.00478108354761e-24,0.307604657803711,0.793,0.6,4.00956216709521e-21
"CG1545",2.14508837662991e-24,0.147258042333748,0.236,0.122,4.29017675325983e-21
"igl",2.27417038744432e-24,-0.356058551700766,0.239,0.118,4.54834077488865e-21
"mira",3.47119831436221e-24,1.2517222267661,0.267,0.105,6.94239662872442e-21
"CCT6",3.91074965757754e-24,0.20311512488659,0.315,0.191,7.82149931515507e-21
"dac",6.62525323702457e-24,-0.121535485138652,0.139,0.166,1.32505064740491e-20
"CG13096",7.06021854355538e-24,0.473777444890932,0.29,0.158,1.41204370871108e-20
"CG30197",8.09421063971074e-24,-0.245594068192206,0.233,0.113,1.61884212794215e-20
"CG3164",1.12383200069037e-23,-0.18426131519735,0.113,0.139,2.24766400138074e-20
"unc-4",1.17485840351628e-23,-0.10595690776238,0.245,0.115,2.34971680703255e-20
"mad2",3.1136524734491e-23,0.325836837303052,0.291,0.171,6.2273049468982e-20
"mRpS29",3.25750543645114e-23,0.147053030435282,0.221,0.101,6.51501087290229e-20
"Tollo",3.41275414931748e-23,0.679828911075186,0.281,0.15,6.82550829863497e-20
"Tis11",9.8887265501838e-23,0.590207218807088,0.316,0.172,1.97774531003676e-19
"Hsp27",1.15456267361463e-22,0.456257652038898,0.837,0.702,2.30912534722927e-19
"CG42392",2.11272960926071e-22,-0.110208217639234,0.261,0.133,4.22545921852142e-19
"Claspin",3.426426609563e-22,0.265753433862469,0.273,0.152,6.85285321912599e-19
"Inx2",3.7390082742108e-22,0.247507608313184,0.257,0.132,7.4780165484216e-19
"Dtg",5.75535453512684e-22,0.170414633003994,0.27,0.16,1.15107090702537e-18
"Dd",8.34403559750216e-22,0.355877854828196,0.348,0.223,1.66880711950043e-18
"ttk",1.02040434809979e-21,0.625891387081482,0.32,0.206,2.04080869619958e-18
"ara",1.20487789810415e-21,0.272960215708615,0.291,0.181,2.4097557962083e-18
"tow",1.4302300879604e-21,0.198191291441269,0.407,0.254,2.86046017592079e-18
"Crz",2.49825931970823e-21,-0.206819656717788,0.208,0.085,4.99651863941646e-18
"Dhit",3.39638781682596e-21,0.289941905054497,0.3,0.171,6.79277563365192e-18
"CG1648",4.35057155344475e-21,-0.210663057166515,0.269,0.16,8.70114310688949e-18
"lncRNA:CR45242",5.01220181919794e-21,0.215014142604158,0.272,0.153,1.00244036383959e-17
"l(3)05822",5.16608975582372e-21,0.117151387878459,0.227,0.107,1.03321795116474e-17
"RPA3",5.56140819486114e-21,0.320884151931425,0.348,0.227,1.11228163897223e-17
"Rack1",5.6241945886796e-21,0.21997273246088,0.695,0.498,1.12483891773592e-17
"kst",6.81602146722639e-21,0.500118146689758,0.316,0.206,1.36320429344528e-17
"CG46339",7.61622916786254e-21,0.293431126831301,0.263,0.148,1.52324583357251e-17
"CG33977",9.34647708894976e-21,-0.110074227671769,0.257,0.149,1.86929541778995e-17
"Pdf",9.58888429372649e-21,-0.456379718885182,0.24,0.126,1.9177768587453e-17
"CG9098",2.09192224863678e-20,-0.183031913000982,0.278,0.163,4.18384449727355e-17
"Fim",4.83427849643795e-20,-0.924122024646381,0.24,0.287,9.66855699287591e-17
"Inx3",4.88349398122105e-20,0.453050791211315,0.232,0.106,9.76698796244209e-17
"CycA",7.19169841686717e-20,0.462432675918661,0.282,0.161,1.43833968337343e-16
"Sod3",8.47174320729897e-20,0.102353518747128,0.218,0.094,1.69434864145979e-16
"CG12239",1.01513330618465e-19,0.192180154666083,0.377,0.254,2.0302666123693e-16
"Nop56",1.12353655277534e-19,0.564035150783257,0.308,0.173,2.24707310555069e-16
"CG43222",1.31855628321932e-19,-0.142038676833123,0.239,0.124,2.63711256643864e-16
"CG8545",1.32089177701786e-19,0.278248844839322,0.236,0.117,2.64178355403573e-16
"RpL10",2.08777646042919e-19,0.323560212937124,0.914,0.788,4.17555292085839e-16
"RpL19",2.2615855894125e-19,0.288836263562842,0.885,0.735,4.52317117882501e-16
"Cnb",4.67927383181409e-19,0.150159960880109,0.196,0.068,9.35854766362818e-16
"Rpe",5.63003683829007e-19,-0.163461099330851,0.215,0.104,1.12600736765801e-15
"RpL8",5.84681702583084e-19,0.281973346966057,0.855,0.679,1.16936340516617e-15
"eEF2",6.31068580488749e-19,0.340832729218365,0.444,0.285,1.2621371609775e-15
"sqd",6.64889579051704e-19,0.285022268376286,0.56,0.362,1.32977915810341e-15
"HmgD",8.35402043599365e-19,0.277643231537726,0.835,0.662,1.67080408719873e-15
"Jafrac1",8.58767587977646e-19,0.261763042720946,0.689,0.516,1.71753517595529e-15
"lncRNA:CR46006",8.58856455173511e-19,0.38176969519173,0.297,0.157,1.71771291034702e-15
"erm",1.00967364489345e-18,0.387552127150833,0.236,0.107,2.0193472897869e-15
"CG15098",1.15351038604219e-18,-0.123058232802153,0.172,0.064,2.30702077208438e-15
"SmE",1.24730169161188e-18,0.170934679848894,0.413,0.26,2.49460338322377e-15
"Ilp6",1.48612930277795e-18,-0.135096539085757,0.268,0.149,2.9722586055559e-15
"Naa40",1.84061032209481e-18,0.389740433644338,0.232,0.113,3.68122064418961e-15
"klu",1.94080576922774e-18,1.03997835987397,0.257,0.112,3.88161153845548e-15
"Ccdc85",2.31148299774194e-18,0.413349763795148,0.245,0.129,4.62296599548388e-15
"Rpn9",2.34940852548109e-18,0.158979817757058,0.34,0.218,4.69881705096218e-15
"RpS3A",2.51440613506265e-18,0.338911475988199,0.778,0.582,5.02881227012529e-15
"Fas2",2.84858471663378e-18,-0.219936769042421,0.629,0.439,5.69716943326757e-15
"CG1890",2.94735838659053e-18,-0.354877188985945,0.178,0.202,5.89471677318107e-15
"Syp",3.02729902251004e-18,0.743120658252835,0.343,0.161,6.05459804502009e-15
"Cks30A",3.09378442830416e-18,0.405283884581537,0.208,0.074,6.18756885660832e-15
"CG6712",3.50438265564436e-18,0.327506924615309,0.323,0.207,7.00876531128872e-15
"Mip",3.55893158689354e-18,-0.118321763968469,0.281,0.164,7.11786317378707e-15
"Lk",3.68776232582067e-18,-0.188290756418477,0.109,0.125,7.37552465164135e-15
"RpLP0",4.74401829535654e-18,0.349187859010203,0.772,0.604,9.48803659071308e-15
"pyr",5.01537832214477e-18,0.327691757556323,0.378,0.256,1.00307566442895e-14
"trv",6.42109306803535e-18,0.206549849037268,0.459,0.302,1.28421861360707e-14
"brk",7.12040746581698e-18,0.153251774471217,0.269,0.162,1.4240814931634e-14
"salr",8.93842691782372e-18,-0.17941806723517,0.209,0.102,1.78768538356474e-14
"Prps",1.16544882964961e-17,0.310759918307107,0.321,0.206,2.33089765929923e-14
"Ace",2.00117720525968e-17,0.133432021828738,0.284,0.171,4.00235441051937e-14
"pio",2.41158554505564e-17,0.173299383432861,0.295,0.195,4.82317109011128e-14
"Sirup",2.68458032364978e-17,0.261320441651164,0.207,0.091,5.36916064729956e-14
"Cyt-b5",2.78786170291329e-17,0.301971692251716,0.224,0.089,5.57572340582657e-14
"jdp",2.83148695442338e-17,0.323358453870858,0.339,0.222,5.66297390884676e-14
"Abd-B",3.73564067297406e-17,-0.776093784968429,0.264,0.166,7.47128134594812e-14
"wac",5.15140364522137e-17,0.363731456761512,0.267,0.15,1.03028072904427e-13
"CG13252",5.20171988130352e-17,0.1001981588026,0.287,0.194,1.0403439762607e-13
"Sam-S",5.5544609136356e-17,-0.262864713821365,0.173,0.191,1.11089218272712e-13
"pch2",7.5803972285254e-17,0.460045199764764,0.297,0.194,1.51607944570508e-13
"RpS4",7.5826268310428e-17,0.185055868132328,0.905,0.755,1.51652536620856e-13
"sens-2",8.64069866305265e-17,-1.25490926129586,0.212,0.238,1.72813973261053e-13
"CG6388",8.96746693852685e-17,0.176808232361775,0.207,0.095,1.79349338770537e-13
"toc",9.23365327700688e-17,0.451383519462189,0.194,0.072,1.84673065540138e-13
"CG2145",1.08786896393953e-16,0.118117001005449,0.276,0.168,2.17573792787907e-13
"hbn",1.23913478641313e-16,0.570676518563294,0.321,0.195,2.47826957282625e-13
"Cdc6",1.68505530464275e-16,0.182800291648065,0.224,0.115,3.3701106092855e-13
"lbm",1.79819258341789e-16,-0.113045930259221,0.159,0.16,3.59638516683579e-13
"Lam",1.84133197126221e-16,0.411586810527319,0.344,0.193,3.68266394252443e-13
"Rcd5",2.22257010631584e-16,0.240238094861098,0.26,0.153,4.44514021263169e-13
"fw",2.23731021753624e-16,0.275480170309206,0.275,0.184,4.47462043507248e-13
"CG13678",2.35568152875904e-16,0.156336194669329,0.277,0.177,4.71136305751809e-13
"CG11970",2.50507701137429e-16,0.27511485156471,0.285,0.18,5.01015402274858e-13
"Lsd-2",2.53256350160747e-16,0.525294677062465,0.253,0.121,5.06512700321494e-13
"Imp",2.97488923454211e-16,0.218836524001847,0.742,0.574,5.94977846908423e-13
"CG4038",3.40597104838902e-16,0.485480391264778,0.305,0.188,6.81194209677804e-13
"Sld5",4.68142457037589e-16,0.1920998844354,0.145,0.142,9.36284914075179e-13
"capt",5.88239216445312e-16,-0.286785429910212,0.111,0.129,1.17647843289062e-12
"mt:tRNA:Ser-GCT",7.28353948119225e-16,0.148817076560628,0.513,0.373,1.45670789623845e-12
"DopEcR",7.86886724838697e-16,-0.114545432914639,0.242,0.134,1.57377344967739e-12
"Rai1",9.1881989763848e-16,-0.118902693004693,0.272,0.166,1.83763979527696e-12
"vito",1.11973561656799e-15,0.17131055890737,0.281,0.185,2.23947123313599e-12
"lncRNA:roX1",1.16049059552151e-15,0.239570040299998,0.579,0.385,2.32098119104301e-12
"RpS5a",1.76754985516724e-15,0.29629097388296,0.873,0.723,3.53509971033447e-12
"RpL34b",1.89485844746484e-15,0.23582601257566,0.783,0.616,3.78971689492967e-12
"lncRNA:iab8",1.97769897853919e-15,-0.227572536648583,0.098,0.157,3.95539795707839e-12
"Chd1",2.26507830242239e-15,-0.123328654074018,0.268,0.166,4.53015660484479e-12
"Gapdh1",2.43343801121907e-15,-0.202862433435332,0.448,0.314,4.86687602243813e-12
"insb",2.92506662696379e-15,0.440149341146866,0.364,0.244,5.85013325392759e-12
"CG12708",2.95702958509066e-15,0.27077681905423,0.293,0.198,5.91405917018132e-12
"Capa",4.0872146456558e-15,-0.166793435381462,0.249,0.148,8.1744292913116e-12
"ase",4.69559983634485e-15,0.952387579671928,0.314,0.206,9.3911996726897e-12
"His2Av",5.00339186041458e-15,0.46144999369148,0.454,0.3,1.00067837208292e-11
"pdm3",5.71232982265821e-15,-0.24634162218769,0.176,0.076,1.14246596453164e-11
"Ufm1",6.34580560335739e-15,-0.192719026582578,0.253,0.151,1.26916112067148e-11
"dmrt99B",6.97042912528816e-15,0.196904316512508,0.241,0.135,1.39408582505763e-11
"mirr",7.22301522666623e-15,-1.15776114180415,0.253,0.286,1.44460304533325e-11
"PCNA",7.40725739260851e-15,0.944405567305523,0.315,0.189,1.4814514785217e-11
"AnxB9",1.01746504612444e-14,-0.421361088394051,0.2,0.224,2.03493009224888e-11
"Bx",1.20010943965385e-14,-0.752124217627322,0.216,0.227,2.4002188793077e-11
"alrm",1.21027411496108e-14,-0.229041417362634,0.165,0.178,2.42054822992216e-11
"Lsm10",1.22800922715149e-14,0.119531238276264,0.228,0.133,2.45601845430297e-11
"CG15646",1.5726769336514e-14,0.217153891368501,0.202,0.095,3.1453538673028e-11
"RpL4",2.28486525780906e-14,0.132721741879565,0.639,0.475,4.56973051561813e-11
"CG32276",2.28619563001407e-14,-0.158350544538822,0.297,0.186,4.57239126002814e-11
"Stt3B",2.41000473461822e-14,0.166862337459567,0.233,0.128,4.82000946923643e-11
"Optix",2.70824335755743e-14,1.37775018602002,0.308,0.166,5.41648671511485e-11
"mid",2.87588366975851e-14,-0.517881990259661,0.258,0.157,5.75176733951703e-11
"CG42394",3.1655861983607e-14,-0.278608943478721,0.166,0.182,6.33117239672141e-11
"Gdn1",3.29413075391952e-14,0.16183389406501,0.21,0.108,6.58826150783903e-11
"lncRNA:roX2",3.90373709906139e-14,-1.22910686917632,0.146,0.203,7.80747419812278e-11
"BubR1",4.01537370027281e-14,0.113381045417328,0.236,0.133,8.03074740054563e-11
"ClpP",4.67678123049989e-14,-0.179281985313862,0.272,0.168,9.35356246099978e-11
"CG7834",4.85104262858018e-14,0.187927012178151,0.242,0.135,9.70208525716036e-11
"grn",5.51386234502525e-14,-1.00055816462207,0.267,0.309,1.10277246900505e-10
"Oaz",6.09747165964074e-14,0.337213413047338,0.205,0.093,1.21949433192815e-10
"Chrac-16",6.58985511974001e-14,0.340098125424569,0.257,0.147,1.317971023948e-10
"DNAlig1",8.66386154033417e-14,0.148978154153413,0.236,0.141,1.73277230806683e-10
"CG34155",1.28317034245593e-13,0.109617667008991,0.259,0.161,2.56634068491186e-10
"mgl",1.43397412848474e-13,0.188405944242217,0.272,0.18,2.86794825696949e-10
"Dscam2",2.15515003887135e-13,-0.270983658290385,0.218,0.114,4.31030007774269e-10
"Eaat1",2.1805344666583e-13,0.144244331788742,0.171,0.173,4.3610689333166e-10
"eIF6",2.21573352253604e-13,0.305260765941409,0.255,0.147,4.43146704507209e-10
"RpL13",2.29489296387516e-13,0.164187578102746,0.781,0.613,4.58978592775032e-10
"foxo",2.92231585516281e-13,0.131165186304916,0.238,0.133,5.84463171032562e-10
"lncRNA:CR34335",3.13725487095363e-13,0.144671349228659,1,1,6.27450974190727e-10
"pb",3.13733130520615e-13,-0.110486856044701,0.22,0.12,6.2746626104123e-10
"Mcm2",3.28639951351006e-13,0.19733503830056,0.209,0.102,6.57279902702012e-10
"RpL31",3.42142466596636e-13,-0.26402642356347,0.855,0.829,6.84284933193273e-10
"Pisd",3.65882503153116e-13,-0.154395561700572,0.163,0.061,7.31765006306232e-10
"RpL5",3.68235865316427e-13,0.128983814583513,0.749,0.578,7.36471730632854e-10
"lncRNA:noe",3.97534504726599e-13,0.253021553097259,0.502,0.35,7.95069009453198e-10
"CG12065",4.37098701969378e-13,-0.146416249520618,0.336,0.232,8.74197403938756e-10
"CLIP-190",4.53914569213574e-13,0.122066875531727,0.207,0.094,9.07829138427148e-10
"RpLP1",6.02891355969200e-13,0.162326599647842,0.971,0.913,1.2057827119384e-09
"heph",6.73480770848295e-13,0.639978123842044,0.27,0.143,1.34696154169659e-09
"Jupiter",6.86679238550397e-13,-0.335429802795476,0.407,0.276,1.37335847710079e-09
"Taldo",1.02477632752965e-12,0.103486109091372,0.212,0.108,2.0495526550593e-09
"Alk",1.03947765814305e-12,0.367903949816313,0.36,0.238,2.07895531628609e-09
"mib2",1.14930724507039e-12,0.141336585796775,0.2,0.1,2.29861449014077e-09
"CG45263",1.15689319283333e-12,0.287966691617983,0.285,0.18,2.31378638566666e-09
"goe",1.314286752251e-12,0.118111070860245,0.255,0.155,2.62857350450201e-09
"CAH1",1.33988512793285e-12,-0.33318951829353,0.264,0.164,2.67977025586569e-09
"RpS27",1.5919488379423e-12,-0.326709809674435,0.97,0.955,3.18389767588461e-09
"mamo",1.67657211150354e-12,1.1845284252222,0.233,0.103,3.35314422300708e-09
"Usp10",2.25055863220026e-12,0.101667854822191,0.131,0.133,4.50111726440053e-09
"sm",2.38463019524218e-12,-0.93336690346593,0.461,0.477,4.76926039048436e-09
